Full Name,Department,Job Title,Hiring day
Reilly Matt Borisovna,Daily Planet,Spy,02/06/2021
Jones Kara Svetlanaevna,Oscorp Industries,Journalist,24/01/2018
Gale Wanda Yevgenievna,Queen Industries,Lawyer,17/11/2023
Watson Norman Gennadievna,Rand Enterprises,Model,21/06/2022
Lane Norman Viktorovna,Alias Investigations,Reporter,27/07/2020
Todd Carol Valeryevna,Rand Enterprises,Soldier,09/08/2022
Wilson Oliver Sergeevna,SSR,Spy,26/04/2019
Todd Natasha Vladimirovna,Stark Industries,Lawyer,17/10/2016
Gale Felicity Andreevna,Palmer Technologies,Air Force Pilot,06/04/2017
Lane Walter Veniaminovna,Oscorp Industries,Journalist,26/07/2021
Queen Lois Yurievna,Daily Planet,Agent,03/09/2019
Stark Steve Alexandrovna,Palmer Technologies,Photographer,29/04/2024
Storm Peggy Stanislavovna,NASA,Journalist,30/01/2017
Gale Bruce Nataliaevna,Oscorp Industries,Agent,20/04/2024
White Matt Olegovna,Palmer Technologies,Spy,30/01/2021
Parker Wade Artemovna,Daily Planet,CEO,26/11/2019
Palpatine Jason Nataliaevna,Army,Journalist,31/07/2019
Lane Jason Irinaevna,S.H.I.E.L.D.,Reporter,17/07/2022
Kent Lois Vladimirovna,S.H.I.E.L.D.,Soldier,22/04/2017
Smoak Wade Fedorovna,Gamma Research,Soldier,07/12/2020
Romanoff David Svetlanaevna,Rand Enterprises,CEO,21/10/2016
Rogers Lois Artemovna,NASA,IT Specialist,25/03/2024
Allen Oliver Vladislavovna,CatCo Worldwide Media,CEO,23/02/2022
Zor-El Felicity Maryevna,Gamma Research,CEO,08/12/2017
Stark Susan Maryevna,League of Assassins,Spy,02/08/2019
Jones Daniel Timofeyevna,Palmer Technologies,Reporter,16/05/2024
Osborn Bruce Vasilievna,SSR,Soldier,24/05/2020
Rand Kate Vasilievna,S.H.I.E.L.D.,Spy,18/01/2021
Danvers Peter Ivanovna,Stark Industries,Journalist,27/05/2022
Maximoff Walter Artemovna,Central City Police Department,Private Investigator,09/03/2020
Wilson Wade Vladislavovna,Alias Investigations,Soldier,19/06/2021
Rogers Kara Tatianaevna,Oscorp Industries,Agent,03/03/2021
Lane Peter Yevgenievna,Gamma Research,Scientist,15/03/2018
Smoak Lois Fedorovna,CatCo Worldwide Media,Journalist,24/01/2021
White Felicity Irinaevna,Fantastic Four,Archer,09/07/2020
Stark Oliver Artemovna,Central City Police Department,Scientist,13/01/2024
Kent Bruce Viktorovna,SSR,Air Force Pilot,12/01/2021
Queen Grace Annaevna,Fantastic Four,IT Specialist,16/06/2017
Romanoff Kate Alexandrovna,Stark Industries,CEO,27/09/2019
Murdock Carol Yakovlevna,Stark Industries,Lawyer,17/03/2019
Storm Peggy Alexandrovna,Gamma Research,Reporter,03/10/2017
Rogers Mary Alexandrovna,Army,Agent,11/04/2022
Watson Clark Nikolaevna,Daily Planet,Air Force Pilot,07/06/2017
Palpatine Wanda Svetlanaevna,League of Assassins,Spy,29/04/2023
Wilson Wade Dariaevna,League of Assassins,CEO,26/03/2024
Parker Barry Borisovna,Rand Enterprises,Model,13/04/2022
Storm Matt Mikhailovna,NASA,Lawyer,04/12/2018
Wayne Felicity Elenaevna,Gamma Research,Reporter,09/11/2022
Lane Carol Elenaevna,Army,Air Force Pilot,24/11/2023
Kent Bruce Veniaminovna,Rand Enterprises,Photographer,06/04/2024
Romanoff Bruce Yakovlevna,Oscorp Industries,Model,09/10/2021
Todd Susan Valeryevna,Rand Enterprises,Air Force Pilot,13/03/2022
Murdock Norman Igorevna,Oscorp Industries,Lawyer,17/07/2022
Todd Matt Annaevna,Fantastic Four,Scientist,10/03/2024
Rogers Matt Andreevna,Alias Investigations,Reporter,30/11/2022
Bishop Norman Nikolaevna,Rand Enterprises,Lawyer,05/11/2021
Gale Wanda Timofeyevna,SSR,Lawyer,20/06/2018
Storm Lois Katerinaevna,Palmer Technologies,Soldier,12/11/2016
Kent Kara Romanovna,Army,Private Investigator,25/02/2022
Jones Daniel Yevgenievna,Gamma Research,Private Investigator,06/04/2018
White Norman Nataliaevna,Central City Police Department,Soldier,17/06/2023
Carter Walter Nikolaevna,Queen Industries,Reporter,10/03/2021
Allen Felicity Svetlanaevna,Alias Investigations,Scientist,16/10/2020
Bishop Susan Leonidovna,Daily Planet,Lawyer,19/03/2020
Smoak Wanda Elenaevna,Wayne Enterprises,Photographer,24/01/2018
Osborn Kate Olegovna,Gamma Research,Air Force Pilot,05/12/2022
Queen Walter Vladislavovna,Wayne Enterprises,Soldier,22/06/2018
Jones Rey Tatianaevna,Wayne Enterprises,Spy,30/03/2018
Murdock Grace Katerinaevna,Gamma Research,Lawyer,31/05/2021
Romanoff Clark Nataliaevna,Oscorp Industries,Reporter,16/06/2021
Lane Clark Yevgenievna,SSR,Archer,02/12/2020
Queen Natasha Igorevna,Palmer Technologies,Private Investigator,13/09/2016
Queen Tony Dmitrievna,Fantastic Four,Air Force Pilot,27/05/2021
Palpatine Norman Dmitrievna,Queen Industries,Journalist,26/01/2024
Cain Dorothy Leonidovna,League of Assassins,Spy,30/01/2023
Watson Wade Elenaevna,Oscorp Industries,Private Investigator,20/09/2022
Reilly Wanda Vladislavovna,Palmer Technologies,Soldier,27/09/2018
Murdock Dorothy Ivanovna,S.H.I.E.L.D.,CEO,10/04/2020
Watson Daniel Maryevna,Central City Police Department,CEO,23/08/2022
Smoak Lois Artemovna,CatCo Worldwide Media,Archer,20/12/2016
Carter Mary Dariaevna,Army,Reporter,04/08/2023
Osborn Norman Svetlanaevna,Army,Reporter,16/04/2017
Carter Felicity Yevgenievna,League of Assassins,Soldier,18/02/2017
Bishop Dorothy Maryevna,Rand Enterprises,Lawyer,07/06/2024
Cho Natasha Nataliaevna,Fantastic Four,Reporter,14/12/2018
Storm Lois Gennadievna,CatCo Worldwide Media,Spy,15/10/2022
Stark Peggy Yevgenievna,Alias Investigations,Air Force Pilot,22/04/2017
Todd Tony Vasilievna,Central City Police Department,Model,22/10/2021
Rand Grace Leonidovna,Gamma Research,Photographer,05/10/2020
Stark Kate Artemovna,NASA,IT Specialist,13/11/2022
Smoak Steve Veniaminovna,Palmer Technologies,Reporter,22/04/2017
Danvers Natasha Nataliaevna,Stark Industries,Spy,05/10/2019
Wilson Mary Alexandrovna,Gamma Research,Model,19/09/2021
Palpatine Oliver Romanovna,Central City Police Department,Air Force Pilot,24/09/2023
Bishop Jason Gennadievna,Gamma Research,IT Specialist,02/06/2020
Reilly Natasha Elenaevna,CatCo Worldwide Media,Photographer,02/05/2017
Wilson Barry Leonidovna,Gamma Research,Private Investigator,16/07/2023
White Grace Romanovna,Gamma Research,Journalist,09/07/2023
Stark Jessica Olegovna,NASA,Photographer,18/06/2023
Kent Ben Svetlanaevna,Wayne Enterprises,Private Investigator,24/06/2017
Reilly Bruce Elenaevna,Queen Industries,Soldier,24/11/2016
Watson Dorothy Timofeyevna,Central City Police Department,IT Specialist,31/12/2020
Kent Walter Sidorovna,Stark Industries,Model,27/11/2023
Gale Steve Tatianaevna,Wayne Enterprises,Reporter,05/05/2023
Carter Grace Stanislavovna,Army,Private Investigator,23/01/2022
Carter Peter Valeryevna,Wayne Enterprises,Journalist,12/07/2018
Gale Peter Nataliaevna,S.H.I.E.L.D.,Lawyer,07/04/2021
Carter Oliver Dariaevna,Palmer Technologies,Air Force Pilot,03/03/2024
Carter Rey Nikolaevna,Alias Investigations,Archer,22/07/2024
Storm Oliver Andreevna,S.H.I.E.L.D.,Air Force Pilot,18/02/2018
Jones Peggy Olgaevna,NASA,Lawyer,04/12/2020
Allen Clark Vladislavovna,CatCo Worldwide Media,Soldier,04/02/2017
Jones Norman Gennadievna,Rand Enterprises,Agent,20/11/2016
Kent Matt Fedorovna,NASA,Model,27/03/2017
Watson Natasha Gennadievna,League of Assassins,Lawyer,03/07/2023
Rogers Wade Andreevna,S.H.I.E.L.D.,Reporter,20/08/2016
Rand Natasha Veniaminovna,League of Assassins,Photographer,29/09/2017
Bishop Norman Mikhailovna,Wayne Enterprises,Agent,08/10/2021
Gale Wanda Yevgenievna,NASA,Agent,28/01/2018
Queen Natasha Petrovna,CatCo Worldwide Media,Agent,27/10/2016
Wilson Oliver Veniaminovna,Gamma Research,Soldier,18/10/2019
Parker Kate Yakovlevna,Stark Industries,Lawyer,08/05/2021
Wilson David Tatianaevna,League of Assassins,Journalist,07/12/2022
Kent Norman Dmitrievna,NASA,Archer,15/01/2019
Danvers Jason Andreevna,Daily Planet,Spy,20/10/2021
Gale Barry Sidorovna,Gamma Research,Archer,25/12/2021
Palpatine Peggy Vasilievna,Central City Police Department,Photographer,04/10/2018
Gale Dorothy Vladislavovna,League of Assassins,Air Force Pilot,23/03/2019
Parker Dorothy Yevgenievna,Army,Archer,18/06/2020
Cho Ben Timofeyevna,S.H.I.E.L.D.,Air Force Pilot,14/05/2018
Cain Steve Ivanovna,League of Assassins,Air Force Pilot,24/09/2023
Allen Steve Olegovna,Stark Industries,Scientist,25/09/2020
Gale Carol Olgaevna,Central City Police Department,Archer,26/05/2017
Reilly Peggy Vladislavovna,Gamma Research,Journalist,08/08/2023
Danvers Mary Irinaevna,Daily Planet,Photographer,08/04/2022
Smoak Carol Nikolayevna,Palmer Technologies,Reporter,15/10/2020
Storm Matt Borisovna,Wayne Enterprises,Journalist,11/05/2021
Gale Lois Sidorovna,SSR,Archer,16/03/2020
Storm Mary Borisovna,SSR,Scientist,20/11/2016
Queen Bruce Tatianaevna,Wayne Enterprises,Soldier,07/09/2018
Osborn Wade Nikolaevna,Oscorp Industries,Model,28/01/2023
Cain Daniel Mikhailovna,NASA,IT Specialist,07/06/2020
Rogers Ben Nataliaevna,Palmer Technologies,IT Specialist,18/12/2023
Rand Wade Maryevna,Rand Enterprises,Spy,20/08/2023
Carter Peggy Valeryevna,S.H.I.E.L.D.,Soldier,16/05/2019
Romanoff Daniel Dariaevna,CatCo Worldwide Media,IT Specialist,05/12/2020
Cho Walter Artemovna,S.H.I.E.L.D.,Photographer,08/08/2020
White Wade Maryevna,Queen Industries,Journalist,13/02/2019
Queen Carol Svetlanaevna,Oscorp Industries,Lawyer,12/03/2024
Rogers Ben Vasilievna,SSR,Journalist,12/07/2017
Danvers Kate Olgaevna,SSR,Journalist,13/01/2022
Parker Susan Gennadievna,NASA,IT Specialist,18/09/2016
Maximoff Matt Mikhailovna,CatCo Worldwide Media,Private Investigator,17/07/2017
Cain Matt Dariaevna,League of Assassins,Photographer,04/08/2024
Stark Carol Dariaevna,Queen Industries,Scientist,11/01/2024
Zor-El Tony Sergeevna,Oscorp Industries,Agent,02/04/2021
White Clark Andreevna,Wayne Enterprises,Archer,30/03/2021
Zor-El Steve Katerinaevna,SSR,Air Force Pilot,15/02/2024
Danvers Jessica Alexandrovna,Oscorp Industries,Agent,11/03/2023
Allen Grace Sidorovna,League of Assassins,Lawyer,29/06/2018
Stark Oliver Ivanovna,SSR,Archer,30/01/2023
Queen Jessica Valeryevna,Fantastic Four,Air Force Pilot,02/03/2018
Cain Daniel Gennadievna,Queen Industries,Archer,30/04/2023
Danvers Wade Katerinaevna,League of Assassins,Air Force Pilot,11/04/2018
Allen Matt Yurievna,NASA,Air Force Pilot,23/08/2017
Bishop Norman Mikhailovna,Fantastic Four,Soldier,06/03/2017
Danvers David Andreevna,SSR,Scientist,22/02/2023
Watson Daniel Romanovna,Fantastic Four,Reporter,15/06/2024
Murdock Clark Nataliaevna,Gamma Research,CEO,27/02/2018
Queen Walter Irinaevna,Gamma Research,Agent,18/10/2020
Lane Ben Stanislavovna,Wayne Enterprises,Soldier,26/08/2016
Osborn Rey Fedorovna,Fantastic Four,Agent,11/07/2024
Cain Kate Yevgenievna,Daily Planet,Journalist,05/09/2017
Reilly Clark Veniaminovna,Rand Enterprises,Model,10/07/2021
Jones Matt Alexandrovna,Stark Industries,Agent,06/07/2024
Wilson Mary Nikolaevna,Oscorp Industries,IT Specialist,03/04/2023
Romanoff Wade Stanislavovna,CatCo Worldwide Media,Model,08/09/2023
Smoak Bruce Olegovna,League of Assassins,CEO,17/03/2020
Parker Rey Timofeyevna,Palmer Technologies,Reporter,14/10/2021
Romanoff Wanda Alexandrovna,Central City Police Department,Soldier,01/03/2023
Allen Kate Vladimirovna,S.H.I.E.L.D.,Model,29/05/2022
Wilson Matt Sergeevna,SSR,Agent,17/03/2019
Rogers Rey Fedorovna,NASA,Archer,13/09/2020
Murdock Jessica Vasilievna,Army,Air Force Pilot,09/08/2017
Jones Peggy Vladimirovna,CatCo Worldwide Media,Reporter,01/12/2021
Lane Norman Annaevna,Army,Scientist,28/04/2024
Storm Wade Borisovna,Fantastic Four,Lawyer,17/03/2023
Storm Barry Annaevna,Palmer Technologies,CEO,19/11/2019
Zor-El David Igorevna,SSR,Reporter,26/03/2017
Palpatine Grace Romanovna,S.H.I.E.L.D.,Agent,14/12/2019
Zor-El Jessica Stanislavovna,Alias Investigations,IT Specialist,28/06/2018
Storm Matt Artemovna,Army,Photographer,15/09/2021
Kent Tony Yevgenievna,NASA,Photographer,18/10/2019
Kent Grace Svetlanaevna,Oscorp Industries,Agent,18/02/2023
Osborn Tony Tatianaevna,Rand Enterprises,CEO,02/06/2019
Jones Wade Igorevna,Stark Industries,IT Specialist,01/10/2022
Rogers David Sidorovna,SSR,Private Investigator,01/07/2018
Wilson Dorothy Borisovna,Oscorp Industries,Journalist,07/09/2020
Kent Felicity Katerinaevna,SSR,Spy,15/05/2017
Parker Barry Vsevolodovna,Gamma Research,Air Force Pilot,23/06/2021
Reilly Clark Katerinaevna,Army,Spy,23/07/2018
Maximoff Walter Valeryevna,Army,Spy,08/02/2022
Cho Susan Yurievna,Army,Spy,30/05/2017
Rand Kate Viktorovna,Alias Investigations,Reporter,22/04/2019
Kent Wade Dariaevna,SSR,Photographer,16/12/2017
Zor-El Lois Vsevolodovna,Stark Industries,Scientist,30/11/2019
Smoak Ben Stanislavovna,Army,Air Force Pilot,26/12/2020
Cain Dorothy Vladislavovna,Gamma Research,Journalist,02/12/2018
White David Artemovna,Stark Industries,Agent,09/08/2018
Danvers Barry Nataliaevna,Stark Industries,Lawyer,28/04/2020
Wayne Norman Leonidovna,Wayne Enterprises,Private Investigator,31/08/2019
Murdock Lois Vasilievna,Oscorp Industries,Scientist,24/06/2020
Bishop Grace Stanislavovna,Wayne Enterprises,Journalist,19/10/2016
Cain Kara Olegovna,Army,Reporter,02/08/2017
White Lois Maryevna,Palmer Technologies,IT Specialist,05/11/2022
Allen Matt Olgaevna,Daily Planet,Spy,01/04/2022
Allen Clark Artemovna,Palmer Technologies,Lawyer,15/03/2024
Palpatine Peter Vladislavovna,NASA,Scientist,04/12/2017
Danvers Kara Vladimirovna,SSR,Model,17/02/2017
Carter Norman Dmitrievna,Alias Investigations,Agent,07/02/2017
Kent Wade Yakovlevna,Fantastic Four,CEO,06/06/2023
Reilly Rey Sergeevna,Queen Industries,IT Specialist,21/03/2018
Smoak Jessica Yakovlevna,Wayne Enterprises,Reporter,15/03/2023
Queen Oliver Yevgenievna,NASA,Model,14/09/2019
Kent Peggy Romanovna,S.H.I.E.L.D.,Photographer,08/10/2016
Watson Oliver Veniaminovna,Oscorp Industries,Agent,14/03/2022
Rand Jessica Yakovlevna,Wayne Enterprises,IT Specialist,10/09/2020
Zor-El Jason Vsevolodovna,Central City Police Department,CEO,28/08/2019
Todd Carol Yakovlevna,Army,Air Force Pilot,09/06/2017
Wilson Kara Sergeevna,Palmer Technologies,Air Force Pilot,22/03/2020
Jones Steve Yevgenievna,Wayne Enterprises,Lawyer,16/12/2019
Gale Susan Ivanovna,Queen Industries,IT Specialist,23/09/2018
Stark Natasha Timofeyevna,Fantastic Four,Private Investigator,01/07/2018
Todd Wanda Olegovna,Palmer Technologies,IT Specialist,14/01/2021
Cain Grace Igorevna,SSR,Scientist,09/04/2018
Cho Oliver Petrovna,Alias Investigations,Photographer,20/06/2017
Murdock Rey Olegovna,Wayne Enterprises,IT Specialist,09/01/2024
Cain Tony Elenaevna,Stark Industries,Soldier,18/02/2022
Wayne Tony Igorevna,Queen Industries,Air Force Pilot,26/03/2018
Smoak Dorothy Vasilievna,Daily Planet,CEO,25/02/2024
Rogers Daniel Nataliaevna,SSR,Model,21/11/2020
White Wanda Ivanovna,Rand Enterprises,Spy,18/02/2020
Zor-El Kara Olegovna,Wayne Enterprises,Reporter,13/11/2023
Osborn Oliver Ivanovna,S.H.I.E.L.D.,Private Investigator,11/07/2023
Rand Clark Veniaminovna,CatCo Worldwide Media,Agent,29/12/2022
Wayne Matt Mikhailovna,NASA,Spy,04/04/2019
Rogers David Dmitrievna,Stark Industries,Private Investigator,03/02/2020
Lane Lois Yevgenievna,Daily Planet,Spy,04/03/2024
Danvers Steve Fedorovna,Palmer Technologies,Agent,28/05/2020
Cain Norman Fedorovna,Alias Investigations,Reporter,18/02/2021
Smoak Kara Ivanovna,Wayne Enterprises,Agent,19/07/2021
Rogers Bruce Sergeevna,S.H.I.E.L.D.,Reporter,01/04/2022
Romanoff Natasha Borisovna,Alias Investigations,Reporter,03/11/2017
Queen Bruce Vladimirovna,Rand Enterprises,Lawyer,16/02/2021
Lane Peggy Timofeyevna,S.H.I.E.L.D.,Lawyer,19/04/2018
Cho Susan Vsevolodovna,Daily Planet,Journalist,24/03/2017
Bishop Mary Olegovna,Oscorp Industries,Air Force Pilot,20/11/2017
Cho Norman Tatianaevna,Stark Industries,Archer,14/12/2020
Cain Mary Leonidovna,Queen Industries,Agent,23/05/2020
Murdock Steve Nataliaevna,Queen Industries,Agent,07/03/2018
Maximoff Oliver Fedorovna,Rand Enterprises,Reporter,21/02/2022
Murdock Tony Ivanovna,Army,Photographer,01/03/2019
Carter Rey Andreevna,Wayne Enterprises,IT Specialist,04/12/2020
Stark Mary Ivanovna,Daily Planet,Lawyer,06/02/2019
Stark Ben Veniaminovna,Wayne Enterprises,IT Specialist,06/09/2023
Jones Lois Nikolaevna,Fantastic Four,CEO,04/12/2021
Storm Grace Nikolaevna,S.H.I.E.L.D.,IT Specialist,03/01/2022
Cho Barry Dariaevna,NASA,Private Investigator,18/05/2018
Bishop Grace Vasilievna,Army,Private Investigator,22/05/2017
Todd Matt Dariaevna,Fantastic Four,Journalist,30/01/2021
Rand Bruce Fedorovna,Gamma Research,Agent,04/08/2019
Palpatine Felicity Artemovna,SSR,Soldier,14/11/2019
Kent Grace Viktorovna,NASA,Photographer,26/01/2023
Wayne Oliver Nikolayevna,Wayne Enterprises,Reporter,05/05/2018
White Tony Maryevna,Central City Police Department,Reporter,24/09/2021
Reilly Grace Yakovlevna,Gamma Research,Agent,04/05/2019
Jones Clark Nikolayevna,SSR,Journalist,14/06/2018
Rand Norman Svetlanaevna,Daily Planet,Air Force Pilot,05/11/2023
Bishop David Timofeyevna,Alias Investigations,CEO,06/04/2023
Queen Felicity Petrovna,Stark Industries,Scientist,03/11/2017
Stark Jessica Sergeevna,Palmer Technologies,Scientist,12/12/2018
Lane Tony Annaevna,League of Assassins,Lawyer,29/05/2023
Danvers Clark Olegovna,CatCo Worldwide Media,Spy,17/03/2022
Zor-El Peter Andreevna,Fantastic Four,Lawyer,26/07/2018
Rand Peggy Gennadievna,Army,Photographer,18/02/2019
Watson David Nikolaevna,Queen Industries,Air Force Pilot,30/08/2023
Carter Mary Vladimirovna,Queen Industries,Private Investigator,10/09/2020
Zor-El Bruce Vladislavovna,Gamma Research,Lawyer,01/02/2024
Kent Matt Valeryevna,Daily Planet,Photographer,17/12/2018
Cain Natasha Igorevna,Stark Industries,Reporter,25/01/2019
Rogers Oliver Ivanovna,NASA,Reporter,10/10/2018
Storm Carol Nikolayevna,Palmer Technologies,CEO,26/01/2019
Watson Daniel Gennadievna,Rand Enterprises,Scientist,01/05/2019
Carter Mary Nataliaevna,Stark Industries,Soldier,30/11/2016
Watson Daniel Nataliaevna,Alias Investigations,Photographer,13/11/2022
Allen Mary Borisovna,Oscorp Industries,Agent,06/09/2022
Allen Jason Andreevna,Oscorp Industries,Photographer,12/06/2019
Wayne Steve Yevgenievna,Alias Investigations,IT Specialist,15/09/2023
Allen Tony Valeryevna,Queen Industries,Journalist,15/04/2020
Wayne Natasha Yevgenievna,S.H.I.E.L.D.,Scientist,28/10/2018
Kent Walter Petrovna,NASA,Model,25/03/2022
Wayne Bruce Leonidovna,Wayne Enterprises,Soldier,25/05/2017
Parker Grace Viktorovna,Fantastic Four,Air Force Pilot,30/01/2021
Gale Kara Artemovna,Queen Industries,Spy,20/12/2018
Reilly Clark Vladimirovna,Alias Investigations,Archer,20/02/2019
Reilly Daniel Dariaevna,Wayne Enterprises,Private Investigator,03/06/2022
Allen Lois Olegovna,Alias Investigations,Soldier,04/06/2019
Maximoff Barry Nataliaevna,Alias Investigations,Soldier,10/04/2022
Cho Kara Yurievna,CatCo Worldwide Media,CEO,05/11/2021
Todd Grace Viktorovna,Oscorp Industries,Air Force Pilot,22/11/2016
Palpatine Kate Gennadievna,Daily Planet,Photographer,19/06/2018
Cain Rey Dmitrievna,Central City Police Department,Reporter,17/06/2022
Parker Kate Sergeevna,Alias Investigations,Private Investigator,18/05/2024
Allen Wanda Irinaevna,Rand Enterprises,Archer,25/04/2021
Carter Kara Dmitrievna,Oscorp Industries,Spy,05/11/2021
Zor-El Wanda Annaevna,NASA,IT Specialist,13/11/2021
Jones Daniel Dmitrievna,NASA,Lawyer,11/04/2024
Cain David Annaevna,League of Assassins,Private Investigator,19/07/2019
Rogers Matt Olgaevna,Stark Industries,Photographer,20/04/2021
Osborn Rey Vladimirovna,S.H.I.E.L.D.,Journalist,18/01/2019
Storm Peter Olegovna,Central City Police Department,Reporter,04/03/2022
Palpatine Norman Viktorovna,League of Assassins,Air Force Pilot,29/07/2024
Gale Norman Borisovna,Stark Industries,Reporter,18/08/2020
Carter Peggy Svetlanaevna,SSR,Lawyer,26/12/2021
Maximoff Wade Artemovna,Army,Scientist,17/12/2023
Romanoff Ben Elenaevna,CatCo Worldwide Media,Journalist,05/03/2022
Gale Matt Dmitrievna,Palmer Technologies,IT Specialist,07/06/2017
Palpatine Peggy Maryevna,CatCo Worldwide Media,Soldier,09/02/2018
Carter Wade Vladislavovna,Stark Industries,Reporter,31/12/2018
Rand Jason Veniaminovna,Central City Police Department,Scientist,26/03/2024
Carter Walter Nikolaevna,Fantastic Four,Spy,28/05/2022
Romanoff Peggy Leonidovna,Daily Planet,Private Investigator,22/01/2018
Carter Bruce Dariaevna,Queen Industries,Archer,22/02/2023
Parker Peter Igorevna,Fantastic Four,Scientist,19/05/2021
Osborn Grace Mikhailovna,Central City Police Department,Lawyer,09/05/2018
Carter Kara Ivanovna,League of Assassins,Private Investigator,31/05/2024
Parker Susan Sergeevna,Alias Investigations,Private Investigator,03/03/2020
Gale Peter Viktorovna,Gamma Research,IT Specialist,14/07/2022
Parker Carol Leonidovna,CatCo Worldwide Media,CEO,16/06/2017
Storm Grace Borisovna,Central City Police Department,Journalist,16/11/2023
Wayne Barry Dmitrievna,Gamma Research,Air Force Pilot,29/07/2019
Reilly Jessica Nikolayevna,Palmer Technologies,Lawyer,12/04/2018
Queen Barry Nikolaevna,Daily Planet,Photographer,26/08/2021
Rogers Tony Maryevna,Palmer Technologies,IT Specialist,06/01/2023
Bishop Susan Svetlanaevna,Rand Enterprises,Private Investigator,22/08/2016
Lane Norman Borisovna,Fantastic Four,CEO,17/01/2018
Palpatine Clark Borisovna,Central City Police Department,Archer,22/02/2024
Kent Wanda Andreevna,Army,Air Force Pilot,01/01/2019
Parker Steve Svetlanaevna,Army,Photographer,28/05/2022
Wilson Walter Leonidovna,NASA,Private Investigator,19/09/2017
Queen Dorothy Romanovna,Queen Industries,CEO,07/07/2019
Todd David Valeryevna,Oscorp Industries,Model,24/06/2023
Zor-El Bruce Elenaevna,SSR,Journalist,01/06/2024
Cho Daniel Vladimirovna,Palmer Technologies,CEO,20/03/2024
Zor-El Peter Vladislavovna,Fantastic Four,Agent,13/07/2019
Palpatine Lois Svetlanaevna,League of Assassins,Reporter,30/12/2023
Maximoff Kate Timofeyevna,Palmer Technologies,Agent,22/07/2023
Palpatine Natasha Olegovna,NASA,IT Specialist,21/05/2024
Smoak Steve Gennadievna,Army,Photographer,22/05/2023
Osborn Kara Fedorovna,S.H.I.E.L.D.,Agent,12/02/2018
Storm Carol Vladislavovna,Fantastic Four,Air Force Pilot,23/02/2022
Cain Steve Nikolaevna,Oscorp Industries,Reporter,27/01/2022
Romanoff Steve Borisovna,Central City Police Department,Lawyer,02/10/2016
Bishop Lois Mikhailovna,CatCo Worldwide Media,IT Specialist,09/05/2017
Allen Felicity Artemovna,SSR,IT Specialist,24/03/2020
Wilson Oliver Vladislavovna,NASA,Air Force Pilot,21/06/2017
Murdock Lois Valeryevna,Central City Police Department,IT Specialist,08/10/2022
Zor-El Clark Nikolayevna,Alias Investigations,Scientist,02/11/2022
Smoak Peter Artemovna,Queen Industries,Photographer,05/04/2020
Parker Wanda Nataliaevna,S.H.I.E.L.D.,Model,09/04/2024
Maximoff Kara Yurievna,League of Assassins,Model,06/06/2020
Allen Lois Olgaevna,NASA,IT Specialist,28/12/2022
Smoak Natasha Nataliaevna,League of Assassins,Private Investigator,02/08/2018
Queen Carol Valeryevna,Palmer Technologies,CEO,12/11/2023
Osborn Rey Romanovna,Rand Enterprises,Photographer,25/12/2019
Danvers Jason Leonidovna,Wayne Enterprises,Photographer,25/11/2018
Smoak Daniel Fedorovna,CatCo Worldwide Media,Spy,20/12/2018
Parker Ben Andreevna,S.H.I.E.L.D.,Journalist,03/06/2019
Osborn Steve Annaevna,S.H.I.E.L.D.,Spy,01/02/2021
Todd Felicity Maryevna,Wayne Enterprises,Private Investigator,31/05/2024
Zor-El Natasha Elenaevna,SSR,Reporter,14/02/2021
Jones Lois Vasilievna,CatCo Worldwide Media,Soldier,02/11/2021
Lane Daniel Sidorovna,S.H.I.E.L.D.,Model,29/12/2017
Cain David Vladimirovna,Palmer Technologies,Air Force Pilot,07/04/2023
Romanoff Steve Irinaevna,League of Assassins,Journalist,01/05/2023
Zor-El Bruce Katerinaevna,NASA,Journalist,24/08/2021
Queen Jason Dmitrievna,Daily Planet,Agent,27/01/2019
Cho Bruce Veniaminovna,Central City Police Department,Soldier,20/04/2021
Rogers Wade Irinaevna,Oscorp Industries,Air Force Pilot,04/05/2017
Kent Clark Dariaevna,Queen Industries,Spy,30/03/2022
Danvers Peggy Artemovna,CatCo Worldwide Media,Archer,01/04/2022
White Jessica Leonidovna,Palmer Technologies,Model,20/08/2023
Murdock Peter Veniaminovna,S.H.I.E.L.D.,Scientist,13/02/2022
Gale Oliver Elenaevna,Oscorp Industries,Soldier,05/12/2020
Stark Norman Vladimirovna,Rand Enterprises,Reporter,21/06/2019
Allen Rey Borisovna,Alias Investigations,Soldier,30/06/2019
Rogers Kara Igorevna,Army,Journalist,06/10/2022
Murdock Jessica Nikolayevna,Rand Enterprises,Agent,26/03/2019
Lane Norman Nikolaevna,SSR,Model,27/05/2020
Romanoff Dorothy Petrovna,Palmer Technologies,Journalist,30/10/2021
Osborn Norman Viktorovna,Daily Planet,Photographer,02/10/2018
Wilson Peter Irinaevna,Wayne Enterprises,Agent,26/08/2017
Maximoff Susan Vladislavovna,Oscorp Industries,Photographer,14/04/2023
Wilson Peter Irinaevna,Stark Industries,IT Specialist,19/07/2022
Parker Kate Artemovna,Alias Investigations,Agent,23/11/2021
Smoak Kate Valeryevna,Stark Industries,Agent,04/03/2021
Smoak Clark Vasilievna,Wayne Enterprises,Scientist,03/04/2020
Danvers Peggy Vasilievna,Stark Industries,Model,15/02/2023
Stark Bruce Petrovna,Rand Enterprises,Journalist,19/10/2016
Smoak Jason Romanovna,Rand Enterprises,Spy,03/05/2023
