Full Name,Department,Job Title,Hiring day
Reilly Carol Vasilievna,Stark Industries,Spy,05/12/2021
Storm David Mikhailovna,Gamma Research,Scientist,17/11/2023
Wilson Jason Nikolayevna,Army,Soldier,16/12/2018
Cho Jessica Vasilievna,Alias Investigations,Private Investigator,08/06/2019
Wilson Norman Tatianaevna,Gamma Research,Air Force Pilot,03/04/2024
Wayne Peggy Sidorovna,NASA,Archer,12/05/2023
Osborn Oliver Irinaevna,Stark Industries,Private Investigator,17/08/2016
Allen David Yurievna,Stark Industries,Lawyer,13/01/2018
Wayne Lois Borisovna,Oscorp Industries,Reporter,20/02/2018
Kent Jason Valeryevna,Fantastic Four,Lawyer,08/08/2016
Kent Ben Mikhailovna,Wayne Enterprises,Journalist,15/06/2024
Storm Steve Nikolaevna,Army,Scientist,11/05/2022
Kent Mary Ivanovna,NASA,CEO,24/02/2022
White Carol Fedorovna,Gamma Research,Archer,09/09/2020
Wayne Carol Fedorovna,CatCo Worldwide Media,Model,16/08/2021
Wilson Matt Dariaevna,League of Assassins,IT Specialist,25/02/2019
Gale David Tatianaevna,Palmer Technologies,Model,25/05/2017
Zor-El Clark Katerinaevna,Oscorp Industries,Model,17/10/2020
Romanoff Oliver Vladimirovna,Fantastic Four,CEO,03/01/2022
Smoak Felicity Gennadievna,Army,Agent,23/12/2019
Rand Jason Petrovna,Stark Industries,Scientist,15/01/2021
Todd Bruce Irinaevna,CatCo Worldwide Media,CEO,17/05/2024
Romanoff Ben Yakovlevna,Central City Police Department,Lawyer,11/11/2019
Parker Carol Fedorovna,League of Assassins,Model,21/03/2023
Wilson Susan Yurievna,NASA,Private Investigator,09/07/2020
Romanoff Kara Yurievna,Palmer Technologies,Soldier,18/10/2020
Cain Norman Ivanovna,S.H.I.E.L.D.,Private Investigator,22/11/2019
Palpatine Dorothy Irinaevna,Palmer Technologies,Air Force Pilot,27/05/2018
Todd Clark Irinaevna,Army,Scientist,29/07/2018
Osborn Peter Vsevolodovna,Gamma Research,Air Force Pilot,10/01/2021
Watson Barry Nikolaevna,Oscorp Industries,Archer,11/04/2020
Queen Peggy Alexandrovna,CatCo Worldwide Media,Model,04/03/2017
Stark Peggy Elenaevna,Queen Industries,Private Investigator,25/03/2022
Kent Wade Nikolayevna,League of Assassins,Archer,10/10/2023
Gale Susan Sidorovna,CatCo Worldwide Media,Photographer,23/08/2018
Palpatine Bruce Valeryevna,Wayne Enterprises,Lawyer,24/04/2021
Lane Felicity Viktorovna,Queen Industries,Agent,12/08/2023
Stark Felicity Olegovna,Rand Enterprises,IT Specialist,17/04/2020
Gale Bruce Vladimirovna,Oscorp Industries,Agent,31/05/2024
Smoak Felicity Nikolaevna,Fantastic Four,Journalist,10/08/2019
Stark Mary Fedorovna,S.H.I.E.L.D.,Agent,01/11/2021
Queen Peter Katerinaevna,Oscorp Industries,Soldier,26/07/2023
Gale Ben Elenaevna,Army,Air Force Pilot,01/12/2016
Jones Jessica Fedorovna,Queen Industries,Scientist,20/07/2020
Palpatine Carol Dariaevna,Queen Industries,Scientist,27/02/2022
Rogers Ben Vladimirovna,NASA,Photographer,15/02/2021
Smoak Lois Nataliaevna,Alias Investigations,Model,19/09/2023
Osborn Lois Igorevna,CatCo Worldwide Media,Model,27/12/2022
Wayne Kate Alexandrovna,Fantastic Four,Air Force Pilot,28/04/2020
Zor-El Rey Dmitrievna,Daily Planet,Lawyer,11/02/2023
Storm Carol Borisovna,Central City Police Department,IT Specialist,24/03/2017
Wayne Clark Nikolaevna,Gamma Research,CEO,17/10/2016
Danvers Matt Nikolaevna,Rand Enterprises,Archer,23/05/2017
Bishop Walter Petrovna,Oscorp Industries,Lawyer,19/06/2019
Maximoff Tony Igorevna,NASA,Soldier,08/11/2017
Stark Dorothy Andreevna,Queen Industries,Reporter,17/10/2019
Osborn Matt Nikolaevna,Army,CEO,09/02/2017
Kent Jason Fedorovna,NASA,Scientist,15/02/2018
Parker Peggy Yurievna,Oscorp Industries,Agent,01/04/2020
Rogers Wade Igorevna,Wayne Enterprises,Reporter,14/08/2022
Stark Natasha Vsevolodovna,Palmer Technologies,Soldier,12/02/2022
Murdock Grace Tatianaevna,Central City Police Department,Model,30/12/2020
Danvers Walter Yurievna,Rand Enterprises,Photographer,18/11/2019
Rand Steve Viktorovna,League of Assassins,Spy,05/09/2023
Palpatine David Stanislavovna,Gamma Research,CEO,11/05/2022
Parker Wanda Olgaevna,Daily Planet,Air Force Pilot,04/07/2019
Osborn Grace Katerinaevna,Army,Private Investigator,10/11/2023
Palpatine Norman Svetlanaevna,Oscorp Industries,Archer,28/10/2017
Cain Peter Timofeyevna,Alias Investigations,Soldier,06/07/2024
Wayne Tony Nikolaevna,League of Assassins,Soldier,23/03/2018
Stark Clark Alexandrovna,Fantastic Four,Air Force Pilot,10/11/2016
Allen Walter Viktorovna,Alias Investigations,Agent,15/05/2018
Rogers Jessica Borisovna,Gamma Research,Soldier,18/07/2021
Stark Kate Olegovna,CatCo Worldwide Media,Private Investigator,16/10/2022
Murdock Steve Yevgenievna,Oscorp Industries,Archer,29/08/2017
Smoak Oliver Vasilievna,Wayne Enterprises,Scientist,30/12/2017
Cain Matt Petrovna,Central City Police Department,Photographer,01/06/2022
Rand Susan Viktorovna,NASA,IT Specialist,17/11/2023
Rogers Steve Elenaevna,CatCo Worldwide Media,Private Investigator,30/01/2017
Allen Daniel Tatianaevna,NASA,Agent,16/07/2021
Wilson Mary Nikolaevna,Wayne Enterprises,Soldier,10/01/2019
Osborn Tony Vsevolodovna,Rand Enterprises,Reporter,02/04/2020
Kent Peter Nikolayevna,S.H.I.E.L.D.,IT Specialist,19/10/2019
Rogers Matt Timofeyevna,Gamma Research,Spy,24/03/2018
Reilly Felicity Stanislavovna,League of Assassins,Agent,04/11/2021
Osborn Tony Nataliaevna,Palmer Technologies,Photographer,28/06/2020
Palpatine Jason Leonidovna,Alias Investigations,Spy,26/01/2019
Stark Mary Maryevna,Fantastic Four,CEO,18/06/2017
Watson Walter Elenaevna,S.H.I.E.L.D.,Reporter,11/01/2020
Romanoff David Tatianaevna,Fantastic Four,Air Force Pilot,19/03/2020
Wayne Grace Olgaevna,Army,CEO,25/10/2016
Wilson Peggy Maryevna,S.H.I.E.L.D.,Archer,23/04/2023
Danvers Norman Elenaevna,Gamma Research,Agent,24/03/2017
Jones Kate Dmitrievna,Oscorp Industries,Scientist,05/08/2023
Cain Tony Valeryevna,Palmer Technologies,IT Specialist,27/04/2022
Cain Wade Yurievna,Army,Model,25/01/2018
Jones Jason Yakovlevna,League of Assassins,Model,24/09/2020
Rand Jason Timofeyevna,Oscorp Industries,Lawyer,29/09/2016
Allen Susan Vsevolodovna,Queen Industries,Journalist,27/04/2018
Cain Jason Dmitrievna,NASA,Agent,11/05/2022
White Felicity Nikolayevna,SSR,Lawyer,21/12/2018
Wayne Walter Stanislavovna,NASA,Private Investigator,12/11/2019
Wilson Carol Yurievna,Oscorp Industries,Scientist,12/12/2023
Storm Clark Ivanovna,Queen Industries,Agent,05/02/2021
Maximoff David Dmitrievna,Queen Industries,Model,15/04/2023
Wayne Grace Vladislavovna,Gamma Research,Private Investigator,26/07/2017
Rogers Steve Vladimirovna,CatCo Worldwide Media,Soldier,23/05/2023
Smoak Lois Olgaevna,Wayne Enterprises,Air Force Pilot,25/12/2021
Kent Rey Sergeevna,Fantastic Four,IT Specialist,31/12/2017
Jones Steve Romanovna,Rand Enterprises,CEO,02/01/2020
Wayne Peter Mikhailovna,SSR,Model,30/03/2021
Kent Kate Svetlanaevna,Daily Planet,Archer,11/07/2021
Jones Barry Yevgenievna,Palmer Technologies,Spy,09/06/2023
Palpatine Kate Fedorovna,Daily Planet,CEO,13/01/2021
Osborn Oliver Nikolayevna,Central City Police Department,Photographer,22/08/2018
Maximoff Grace Olgaevna,SSR,Photographer,11/08/2021
Smoak Jason Borisovna,NASA,Journalist,22/03/2018
Cho Kate Dariaevna,Alias Investigations,IT Specialist,10/09/2022
Watson Bruce Svetlanaevna,Daily Planet,CEO,05/04/2022
Watson Mary Vasilievna,Rand Enterprises,Spy,23/01/2021
Cain Mary Valeryevna,Rand Enterprises,Journalist,23/06/2020
Cain Kara Katerinaevna,Fantastic Four,Spy,02/02/2019
Wilson Wanda Timofeyevna,Rand Enterprises,CEO,10/10/2017
Todd Walter Romanovna,Rand Enterprises,Soldier,19/11/2017
White Carol Sidorovna,Army,CEO,15/07/2021
White Jessica Elenaevna,Central City Police Department,Agent,04/03/2022
Parker David Nikolayevna,Fantastic Four,Spy,24/03/2017
Todd Kate Viktorovna,Palmer Technologies,Reporter,03/11/2019
Smoak Barry Ivanovna,NASA,Archer,12/06/2023
Kent Dorothy Alexandrovna,Alias Investigations,Archer,28/06/2017
Danvers Bruce Katerinaevna,Stark Industries,Soldier,27/12/2016
Cain Steve Vsevolodovna,Rand Enterprises,Agent,26/05/2023
Reilly Daniel Mikhailovna,SSR,Reporter,31/07/2022
Stark Steve Maryevna,SSR,Photographer,27/05/2017
Storm Felicity Veniaminovna,Daily Planet,Model,05/01/2020
Parker Walter Timofeyevna,Stark Industries,Spy,31/03/2018
Parker Steve Stanislavovna,Fantastic Four,Agent,07/01/2024
Rand Grace Romanovna,Central City Police Department,Air Force Pilot,15/04/2019
Wayne Wanda Sergeevna,League of Assassins,Spy,30/12/2020
Rogers Natasha Ivanovna,Stark Industries,IT Specialist,02/09/2016
Maximoff Wade Elenaevna,Wayne Enterprises,IT Specialist,23/06/2020
Todd Rey Vladimirovna,Army,Spy,24/06/2018
Lane Clark Romanovna,Oscorp Industries,Journalist,19/01/2024
Romanoff Clark Dariaevna,Alias Investigations,CEO,24/03/2018
Rogers Kate Dariaevna,S.H.I.E.L.D.,Agent,14/04/2024
Wayne Matt Andreevna,Wayne Enterprises,Journalist,20/04/2021
Cain Jason Nikolayevna,CatCo Worldwide Media,Private Investigator,30/06/2019
Reilly Rey Dariaevna,Daily Planet,Lawyer,29/09/2019
Lane Kate Maryevna,Army,Reporter,27/07/2022
Kent Rey Svetlanaevna,Fantastic Four,Air Force Pilot,06/05/2019
Stark Norman Dariaevna,Oscorp Industries,IT Specialist,03/02/2019
Palpatine Carol Yurievna,Queen Industries,Agent,22/10/2022
Reilly Tony Yurievna,Alias Investigations,Soldier,30/11/2022
Wilson Peggy Alexandrovna,League of Assassins,Model,18/08/2016
Queen Felicity Petrovna,Fantastic Four,Model,19/03/2022
Zor-El Norman Mikhailovna,Army,Spy,29/06/2017
Danvers Susan Nataliaevna,Daily Planet,Scientist,05/05/2022
Cho Walter Vsevolodovna,CatCo Worldwide Media,Air Force Pilot,23/02/2024
Wilson Bruce Igorevna,Alias Investigations,Private Investigator,15/08/2016
Murdock Barry Nikolayevna,Queen Industries,Photographer,09/07/2021
Osborn Wade Yurievna,Oscorp Industries,Archer,23/02/2024
Wayne Felicity Svetlanaevna,Alias Investigations,Journalist,30/08/2022
Danvers Ben Vladislavovna,NASA,Photographer,01/02/2024
Watson Oliver Artemovna,Fantastic Four,Reporter,06/05/2018
Carter Grace Vladimirovna,Fantastic Four,Model,14/03/2024
Osborn Wade Yurievna,Rand Enterprises,Soldier,11/11/2020
Reilly Peter Artemovna,Oscorp Industries,Air Force Pilot,19/07/2019
Queen Kate Borisovna,Alias Investigations,IT Specialist,15/12/2020
Smoak Ben Ivanovna,NASA,Spy,01/11/2016
Rand Kara Yevgenievna,Daily Planet,Photographer,27/03/2020
Osborn Carol Vsevolodovna,S.H.I.E.L.D.,Soldier,20/01/2018
Reilly Felicity Yurievna,Daily Planet,CEO,24/11/2017
Rogers Peter Dariaevna,Wayne Enterprises,Agent,22/06/2020
Cho Peggy Veniaminovna,SSR,Private Investigator,29/04/2021
Bishop Matt Ivanovna,SSR,Agent,27/04/2017
Wayne Felicity Yakovlevna,Rand Enterprises,Lawyer,27/07/2020
Parker David Vladislavovna,Stark Industries,Lawyer,01/10/2021
Reilly Felicity Gennadievna,Palmer Technologies,Private Investigator,11/03/2020
Gale Mary Leonidovna,CatCo Worldwide Media,CEO,31/01/2018
Storm David Timofeyevna,Daily Planet,IT Specialist,12/05/2017
Gale Steve Yevgenievna,Oscorp Industries,Archer,09/10/2019
Danvers Carol Svetlanaevna,SSR,Model,27/04/2021
Bishop Mary Dmitrievna,Rand Enterprises,Model,28/03/2019
Wilson Lois Nataliaevna,Gamma Research,CEO,05/11/2020
Romanoff David Yurievna,S.H.I.E.L.D.,Air Force Pilot,28/12/2021
Reilly Jessica Nikolaevna,Rand Enterprises,Journalist,06/10/2022
Rogers Kate Maryevna,Wayne Enterprises,Model,22/06/2022
Kent Jason Olgaevna,Gamma Research,Lawyer,09/05/2018
Maximoff Kate Viktorovna,NASA,Scientist,03/01/2023
Zor-El Bruce Ivanovna,League of Assassins,Photographer,04/02/2018
Gale Rey Sergeevna,Central City Police Department,Lawyer,31/10/2022
Jones Natasha Alexandrovna,League of Assassins,Private Investigator,19/09/2023
Lane Wade Ivanovna,Stark Industries,Reporter,29/07/2022
Allen Carol Vladimirovna,CatCo Worldwide Media,Agent,04/04/2019
Reilly Mary Leonidovna,Stark Industries,Soldier,23/04/2019
Murdock Wade Olgaevna,SSR,IT Specialist,06/08/2020
Kent Matt Alexandrovna,Gamma Research,Lawyer,04/10/2017
Zor-El Susan Svetlanaevna,Daily Planet,Spy,24/08/2016
Wayne Daniel Borisovna,Alias Investigations,Private Investigator,01/02/2018
Smoak Ben Petrovna,Central City Police Department,Model,29/06/2017
Queen David Borisovna,Gamma Research,Scientist,17/02/2018
Cain Barry Nikolayevna,Stark Industries,Photographer,12/11/2017
Wayne Susan Yevgenievna,Gamma Research,Photographer,18/01/2019
Lane Susan Vladimirovna,Stark Industries,Private Investigator,08/10/2021
Palpatine Clark Igorevna,CatCo Worldwide Media,Scientist,22/06/2023
Romanoff Dorothy Alexandrovna,Palmer Technologies,Lawyer,03/09/2022
Murdock Kate Borisovna,Alias Investigations,Soldier,13/06/2024
Stark Barry Valeryevna,NASA,Spy,29/01/2024
Todd Rey Valeryevna,NASA,Lawyer,01/05/2023
Jones Norman Irinaevna,Rand Enterprises,Journalist,10/11/2019
Reilly Jason Igorevna,Fantastic Four,Archer,07/05/2024
Gale Rey Dmitrievna,Daily Planet,Lawyer,05/07/2022
Osborn David Romanovna,Daily Planet,Spy,25/05/2021
Watson Natasha Viktorovna,Daily Planet,Lawyer,07/04/2017
Cain Tony Olgaevna,Stark Industries,Reporter,04/03/2023
White Norman Ivanovna,Queen Industries,Reporter,05/11/2021
Gale Mary Fedorovna,NASA,Private Investigator,31/01/2023
Queen David Sidorovna,Stark Industries,Photographer,17/06/2018
Cho Lois Annaevna,Rand Enterprises,Archer,02/08/2019
Kent Daniel Ivanovna,Queen Industries,Private Investigator,29/09/2022
Maximoff Natasha Vladislavovna,Stark Industries,Archer,15/02/2019
Zor-El Norman Yurievna,NASA,Private Investigator,03/06/2018
Romanoff David Gennadievna,NASA,Air Force Pilot,22/09/2020
Romanoff Dorothy Nikolayevna,CatCo Worldwide Media,Agent,21/06/2020
Storm Ben Leonidovna,Wayne Enterprises,CEO,23/10/2017
Maximoff Susan Elenaevna,Palmer Technologies,IT Specialist,22/12/2022
Lane Peggy Elenaevna,Army,Air Force Pilot,24/12/2018
Rogers Mary Nataliaevna,Queen Industries,Lawyer,26/04/2019
Watson Matt Veniaminovna,Queen Industries,Journalist,04/05/2017
Bishop Felicity Borisovna,League of Assassins,Private Investigator,01/08/2019
Parker Ben Veniaminovna,Daily Planet,Scientist,19/08/2022
Wilson Dorothy Yurievna,Wayne Enterprises,Photographer,05/11/2020
Murdock Daniel Yakovlevna,Fantastic Four,CEO,10/04/2018
Wilson Mary Tatianaevna,CatCo Worldwide Media,Air Force Pilot,15/08/2021
Bishop Norman Yakovlevna,Wayne Enterprises,Journalist,01/05/2019
Gale Tony Alexandrovna,Rand Enterprises,CEO,14/09/2017
Bishop Clark Ivanovna,Stark Industries,Soldier,19/05/2017
Cain Wade Irinaevna,Army,Scientist,30/09/2018
Queen Oliver Valeryevna,S.H.I.E.L.D.,IT Specialist,11/05/2017
Lane Bruce Alexandrovna,Stark Industries,Lawyer,10/12/2023
Smoak Wade Svetlanaevna,Fantastic Four,Agent,16/07/2022
Rogers Peggy Svetlanaevna,Gamma Research,Scientist,27/09/2023
Osborn Kate Dariaevna,Gamma Research,Agent,28/04/2024
Wilson Clark Leonidovna,Fantastic Four,Reporter,20/11/2022
Reilly Bruce Katerinaevna,Oscorp Industries,Spy,15/07/2021
Zor-El Kate Mikhailovna,League of Assassins,Air Force Pilot,05/09/2022
Stark Wanda Stanislavovna,Alias Investigations,Reporter,26/03/2020
Romanoff Tony Valeryevna,NASA,Photographer,05/11/2020
Rogers Oliver Viktorovna,Daily Planet,Scientist,04/11/2023
Storm Barry Yurievna,NASA,Soldier,07/05/2017
Murdock Mary Katerinaevna,Stark Industries,Agent,01/02/2020
Stark Walter Olegovna,Oscorp Industries,CEO,24/09/2023
Smoak Susan Elenaevna,Army,IT Specialist,05/09/2019
Palpatine Walter Ivanovna,Fantastic Four,Scientist,24/03/2023
Allen David Sidorovna,SSR,Air Force Pilot,11/08/2018
Wayne Norman Andreevna,Oscorp Industries,Journalist,17/09/2020
Queen Wade Artemovna,Oscorp Industries,Archer,13/07/2023
Bishop Rey Fedorovna,Rand Enterprises,Lawyer,06/11/2021
Rogers Walter Nikolayevna,Wayne Enterprises,Archer,11/04/2024
Cho Kate Ivanovna,Palmer Technologies,Journalist,19/06/2020
Lane Kara Fedorovna,Fantastic Four,Soldier,04/04/2021
Todd Mary Olegovna,CatCo Worldwide Media,Air Force Pilot,08/10/2022
Wayne David Svetlanaevna,NASA,Private Investigator,05/01/2021
Rand Lois Sergeevna,Fantastic Four,Scientist,20/12/2023
Gale Oliver Vasilievna,Wayne Enterprises,Lawyer,09/04/2019
Carter David Dmitrievna,Army,CEO,09/06/2019
Cho Ben Viktorovna,Central City Police Department,Air Force Pilot,24/11/2016
Cho Bruce Sidorovna,Fantastic Four,Reporter,13/03/2017
Parker Kate Yakovlevna,Rand Enterprises,CEO,26/04/2022
Carter Lois Gennadievna,Rand Enterprises,Agent,19/12/2018
Murdock Peggy Tatianaevna,Fantastic Four,Soldier,02/07/2019
Maximoff Jessica Tatianaevna,League of Assassins,Soldier,14/02/2024
Queen Clark Nikolaevna,Queen Industries,Private Investigator,09/11/2018
Todd Wanda Leonidovna,Gamma Research,Archer,18/12/2018
Wilson Mary Sergeevna,Daily Planet,Lawyer,20/04/2018
Gale Peter Nataliaevna,League of Assassins,Agent,17/03/2022
Osborn Rey Annaevna,Fantastic Four,Private Investigator,26/11/2023
Jones Felicity Vladimirovna,S.H.I.E.L.D.,Agent,21/06/2020
Cho Susan Annaevna,Palmer Technologies,Archer,08/03/2020
Osborn Matt Nataliaevna,Palmer Technologies,Private Investigator,16/10/2017
Stark Bruce Alexandrovna,Wayne Enterprises,Photographer,04/12/2019
Rand Wade Vsevolodovna,S.H.I.E.L.D.,Scientist,05/06/2022
Cho Barry Yurievna,Rand Enterprises,CEO,01/10/2023
Wayne Jessica Olegovna,CatCo Worldwide Media,Archer,28/01/2018
Todd Norman Svetlanaevna,Alias Investigations,Spy,13/08/2018
Reilly Wade Stanislavovna,Queen Industries,Air Force Pilot,18/07/2017
Danvers Susan Romanovna,Daily Planet,Scientist,07/12/2017
Watson Norman Vladislavovna,Gamma Research,Soldier,27/04/2021
Cain Rey Annaevna,NASA,Journalist,15/01/2022
Parker Peter Elenaevna,S.H.I.E.L.D.,Lawyer,21/06/2022
Jones Kate Vladimirovna,S.H.I.E.L.D.,Photographer,23/05/2021
Cho Carol Nataliaevna,Army,Archer,05/04/2022
White Matt Petrovna,League of Assassins,IT Specialist,05/09/2023
Murdock Steve Sidorovna,Palmer Technologies,Photographer,15/01/2020
Storm Ben Yakovlevna,Central City Police Department,CEO,07/11/2019
Maximoff Ben Yakovlevna,Oscorp Industries,Photographer,28/06/2022
Cho Jason Irinaevna,Palmer Technologies,CEO,10/11/2016
Cho David Borisovna,Gamma Research,Agent,23/12/2020
Maximoff Clark Stanislavovna,S.H.I.E.L.D.,Model,17/12/2021
Maximoff Kate Petrovna,S.H.I.E.L.D.,Lawyer,05/10/2020
Rand Kara Svetlanaevna,Stark Industries,Soldier,27/12/2023
Zor-El Steve Borisovna,Oscorp Industries,IT Specialist,13/03/2022
Bishop Norman Leonidovna,NASA,Photographer,28/08/2016
Bishop Mary Timofeyevna,Army,Soldier,29/10/2019
Maximoff Norman Vladislavovna,Queen Industries,Scientist,21/08/2020
Stark Steve Leonidovna,NASA,Model,25/12/2017
Allen Rey Artemovna,Fantastic Four,Agent,30/04/2020
Gale Wade Sidorovna,Palmer Technologies,IT Specialist,27/03/2018
Jones Grace Stanislavovna,Daily Planet,Agent,25/03/2017
Palpatine Jessica Andreevna,Army,Model,28/05/2021
Storm Bruce Borisovna,Army,IT Specialist,23/11/2017
Zor-El Steve Vasilievna,S.H.I.E.L.D.,Archer,25/04/2024
Cho Peter Dariaevna,Queen Industries,Journalist,14/11/2016
Storm Rey Sergeevna,Daily Planet,Photographer,16/02/2017
Storm Tony Andreevna,Daily Planet,Photographer,16/11/2019
Danvers Natasha Elenaevna,Oscorp Industries,CEO,16/03/2019
Palpatine Felicity Olegovna,Palmer Technologies,Agent,20/01/2020
Parker Grace Sidorovna,Gamma Research,Photographer,08/04/2024
Kent Peter Alexandrovna,SSR,Reporter,19/09/2016
Reilly Mary Vasilievna,Army,CEO,17/04/2021
Storm Steve Stanislavovna,CatCo Worldwide Media,CEO,03/08/2024
Bishop Wade Svetlanaevna,Oscorp Industries,Private Investigator,30/11/2021
Kent Carol Yevgenievna,Alias Investigations,Lawyer,13/12/2020
Kent Carol Irinaevna,Oscorp Industries,Archer,21/11/2017
Rogers Ben Yakovlevna,League of Assassins,Scientist,19/05/2021
Rogers Walter Vsevolodovna,Rand Enterprises,Journalist,03/08/2023
Danvers Jessica Yakovlevna,Oscorp Industries,Archer,30/04/2024
Murdock Lois Yurievna,Fantastic Four,Journalist,05/03/2017
Gale Daniel Romanovna,League of Assassins,Spy,27/05/2024
Palpatine Jason Dariaevna,Fantastic Four,Spy,05/02/2022
Danvers Daniel Stanislavovna,Alias Investigations,Reporter,26/11/2022
Maximoff Norman Viktorovna,CatCo Worldwide Media,Model,24/09/2017
Watson Tony Maryevna,Stark Industries,Journalist,07/04/2019
Romanoff Wade Timofeyevna,Oscorp Industries,Spy,27/12/2021
Todd Mary Borisovna,Rand Enterprises,Journalist,21/06/2022
Wilson Felicity Artemovna,Queen Industries,Agent,13/05/2021
Kent Ben Tatianaevna,Fantastic Four,Agent,11/08/2022
Allen Carol Yakovlevna,League of Assassins,Reporter,20/08/2016
Watson Lois Timofeyevna,Daily Planet,Agent,23/04/2023
Osborn Tony Alexandrovna,Army,Air Force Pilot,16/06/2020
Maximoff Ben Nataliaevna,Queen Industries,Air Force Pilot,11/08/2020
Parker Peggy Irinaevna,Central City Police Department,Soldier,20/04/2018
Carter Daniel Nataliaevna,Stark Industries,Spy,25/03/2017
Bishop Norman Yakovlevna,Gamma Research,Soldier,04/07/2018
Kent Tony Elenaevna,Gamma Research,Lawyer,02/09/2020
Kent Clark Katerinaevna,SSR,Agent,29/08/2018
Kent Kara Viktorovna,CatCo Worldwide Media,Photographer,14/09/2018
Wilson Rey Veniaminovna,Alias Investigations,Spy,04/08/2019
Murdock Susan Dariaevna,Stark Industries,Spy,01/08/2019
Jones Ben Mikhailovna,Oscorp Industries,Air Force Pilot,11/10/2017
White Grace Irinaevna,Stark Industries,Soldier,29/03/2024
Stark Mary Timofeyevna,Stark Industries,Journalist,06/05/2017
Zor-El Carol Vladimirovna,Wayne Enterprises,Reporter,25/02/2021
Lane Peggy Vladislavovna,CatCo Worldwide Media,Private Investigator,05/05/2017
Osborn Tony Gennadievna,Central City Police Department,Agent,11/05/2024
Murdock Kara Maryevna,Wayne Enterprises,Photographer,03/09/2023
Carter Steve Dmitrievna,Palmer Technologies,IT Specialist,03/09/2018
Maximoff Mary Tatianaevna,NASA,Scientist,12/07/2021
Queen Steve Viktorovna,Oscorp Industries,Reporter,15/04/2018
Todd Steve Yurievna,Oscorp Industries,Photographer,28/07/2020
Romanoff Felicity Veniaminovna,Oscorp Industries,Lawyer,13/10/2023
Jones Natasha Vladislavovna,Wayne Enterprises,Lawyer,17/10/2021
Rand Walter Petrovna,Alias Investigations,Scientist,23/12/2020
Rogers Barry Nataliaevna,Central City Police Department,Agent,23/12/2020
Smoak Tony Nikolaevna,CatCo Worldwide Media,Agent,03/08/2023
Queen Jessica Timofeyevna,Fantastic Four,Journalist,03/07/2017
Murdock Walter Annaevna,Gamma Research,Air Force Pilot,30/06/2021
Allen Natasha Svetlanaevna,Stark Industries,Agent,06/04/2017
Cain Norman Yevgenievna,Oscorp Industries,Scientist,26/09/2023
Maximoff Mary Sidorovna,Fantastic Four,Model,16/04/2017
Smoak Wanda Yevgenievna,Stark Industries,Lawyer,11/05/2023
Cain Kara Viktorovna,Stark Industries,Journalist,09/02/2018
Bishop Carol Sidorovna,SSR,Spy,14/09/2016
Osborn Felicity Petrovna,S.H.I.E.L.D.,CEO,28/02/2023
White Steve Petrovna,Gamma Research,Spy,21/01/2018
Murdock Clark Leonidovna,Gamma Research,Agent,22/03/2017
Bishop Felicity Tatianaevna,Daily Planet,Spy,15/03/2021
Cho Steve Petrovna,Army,Soldier,14/07/2023
Watson Wanda Yurievna,Stark Industries,Agent,09/03/2018
Rogers Peter Andreevna,Stark Industries,Lawyer,16/03/2019
Osborn Kate Nikolaevna,Army,Journalist,22/07/2017
Reilly Barry Vsevolodovna,CatCo Worldwide Media,Model,24/11/2020
Storm Matt Nikolayevna,SSR,Photographer,26/08/2020
Carter Rey Viktorovna,Oscorp Industries,Photographer,09/07/2022
Cain Jason Nikolayevna,Fantastic Four,Air Force Pilot,19/04/2017
Kent David Nataliaevna,SSR,Model,06/01/2021
Palpatine Wade Maryevna,S.H.I.E.L.D.,Private Investigator,23/07/2020
Lane Kate Petrovna,Daily Planet,Agent,11/06/2017
Cain Mary Dariaevna,Stark Industries,Agent,21/07/2022
Watson Rey Tatianaevna,Alias Investigations,CEO,07/04/2018
Bishop Felicity Borisovna,NASA,IT Specialist,11/09/2021
Osborn Matt Artemovna,Central City Police Department,Spy,03/06/2019
Murdock Grace Alexandrovna,Palmer Technologies,IT Specialist,29/09/2017
Murdock Wade Dmitrievna,League of Assassins,Agent,19/01/2024
Romanoff Wanda Andreevna,Alias Investigations,CEO,06/09/2017
Kent Mary Romanovna,Rand Enterprises,IT Specialist,28/04/2024
Rogers Tony Sidorovna,CatCo Worldwide Media,Soldier,17/08/2017
Todd Wanda Romanovna,Stark Industries,Lawyer,12/08/2023
Rogers Tony Romanovna,Stark Industries,Reporter,22/10/2023
Queen Steve Vladislavovna,Central City Police Department,Photographer,12/07/2017
Palpatine Walter Vasilievna,CatCo Worldwide Media,Model,03/01/2021
Parker Lois Yurievna,Army,CEO,23/12/2017
Todd Matt Gennadievna,S.H.I.E.L.D.,Scientist,05/08/2017
Rand Grace Dariaevna,Wayne Enterprises,Spy,24/02/2021
Wilson Dorothy Borisovna,Alias Investigations,Private Investigator,08/07/2021
Kent Peggy Nataliaevna,Rand Enterprises,Air Force Pilot,11/02/2019
Maximoff Dorothy Ivanovna,Army,Agent,15/01/2018
Watson Ben Vladislavovna,S.H.I.E.L.D.,Soldier,28/11/2023
Cho Felicity Alexandrovna,SSR,Reporter,08/08/2019
Storm Mary Mikhailovna,Fantastic Four,Agent,20/06/2018
Bishop Walter Nataliaevna,Stark Industries,Soldier,20/08/2021
Zor-El Ben Sidorovna,NASA,IT Specialist,17/06/2017
