Full Name,Department,Job Title,Hiring day
Wilson Daniel Vladislavovna,Fantastic Four,IT Specialist,26/07/2019
Gale Wanda Nikolayevna,Gamma Research,Private Investigator,19/02/2022
Bishop David Dmitrievna,Gamma Research,Spy,15/04/2022
Watson Tony Vasilievna,SSR,Photographer,11/08/2020
Palpatine Tony Petrovna,NASA,Reporter,31/08/2022
Stark Steve Yakovlevna,SSR,Model,23/12/2022
Maximoff Carol Vasilievna,Army,Photographer,31/10/2020
Murdock Dorothy Andreevna,CatCo Worldwide Media,Photographer,24/01/2019
Rand Ben Fedorovna,Central City Police Department,Scientist,02/04/2023
Todd Lois Nikolaevna,Queen Industries,CEO,10/05/2019
Kent Jason Annaevna,Central City Police Department,Air Force Pilot,13/02/2019
Zor-El Wade Olegovna,Palmer Technologies,Lawyer,02/12/2020
Allen Wade Svetlanaevna,Stark Industries,Archer,30/07/2019
Maximoff Daniel Ivanovna,NASA,Journalist,15/04/2022
Murdock Kate Elenaevna,Rand Enterprises,Scientist,13/07/2021
Rand Clark Annaevna,League of Assassins,Archer,20/07/2018
Wayne Mary Yakovlevna,Alias Investigations,Spy,11/01/2024
Todd Felicity Yakovlevna,CatCo Worldwide Media,Agent,07/03/2017
Romanoff Kara Yakovlevna,Stark Industries,CEO,16/04/2024
Storm Oliver Vladislavovna,NASA,Scientist,11/04/2024
Rogers Walter Mikhailovna,S.H.I.E.L.D.,Model,04/02/2023
Rand Jason Fedorovna,Alias Investigations,IT Specialist,25/10/2021
Cho Rey Nikolaevna,Gamma Research,Photographer,08/09/2017
Cho Tony Annaevna,S.H.I.E.L.D.,Reporter,04/04/2019
Smoak David Vladimirovna,Queen Industries,Agent,13/09/2017
Storm Wade Valeryevna,Wayne Enterprises,Soldier,01/01/2018
Parker Dorothy Nikolayevna,Central City Police Department,CEO,22/10/2021
Todd Natasha Petrovna,Central City Police Department,Journalist,26/03/2024
Parker Wanda Elenaevna,Palmer Technologies,CEO,02/03/2021
Stark Felicity Yevgenievna,Palmer Technologies,Lawyer,02/09/2022
Romanoff David Dmitrievna,Fantastic Four,Air Force Pilot,27/06/2020
Cho Matt Yakovlevna,League of Assassins,Scientist,26/12/2017
Todd Peter Dmitrievna,CatCo Worldwide Media,Archer,03/01/2019
Maximoff Kara Dariaevna,League of Assassins,Model,09/06/2022
Stark Rey Petrovna,Queen Industries,Scientist,29/06/2021
Wilson Jason Andreevna,Central City Police Department,Air Force Pilot,13/01/2020
Reilly Dorothy Borisovna,Central City Police Department,Air Force Pilot,03/05/2020
Kent Ben Vladislavovna,Army,Air Force Pilot,26/07/2021
Wilson Oliver Yurievna,SSR,Archer,14/04/2021
Carter Clark Maryevna,Wayne Enterprises,Journalist,23/01/2023
Gale David Valeryevna,Gamma Research,Air Force Pilot,26/10/2017
Kent Rey Yakovlevna,Palmer Technologies,Journalist,09/01/2022
Palpatine Susan Stanislavovna,CatCo Worldwide Media,Model,21/02/2023
Cho Peter Dariaevna,Queen Industries,Spy,01/12/2023
Kent David Petrovna,CatCo Worldwide Media,Spy,10/12/2018
Queen Felicity Nikolaevna,Fantastic Four,Scientist,29/10/2016
Carter Dorothy Sergeevna,S.H.I.E.L.D.,Private Investigator,01/03/2022
Osborn Wanda Borisovna,SSR,Private Investigator,18/07/2021
Osborn Tony Romanovna,Oscorp Industries,Agent,06/03/2017
Lane Peggy Dmitrievna,Gamma Research,Soldier,05/01/2023
Cain David Mikhailovna,Oscorp Industries,Journalist,16/07/2024
Cho Dorothy Mikhailovna,Central City Police Department,CEO,10/08/2016
Osborn Mary Vladimirovna,SSR,CEO,10/09/2021
Romanoff Peggy Irinaevna,Stark Industries,IT Specialist,30/03/2023
Storm Carol Ivanovna,Central City Police Department,Scientist,22/07/2023
Smoak Carol Valeryevna,Gamma Research,Journalist,28/01/2024
Carter Steve Alexandrovna,Central City Police Department,Agent,28/10/2022
Queen Walter Romanovna,Wayne Enterprises,Agent,05/01/2020
Zor-El Peggy Veniaminovna,SSR,IT Specialist,25/12/2020
Kent Rey Alexandrovna,NASA,Lawyer,26/11/2016
Stark Steve Vladislavovna,SSR,IT Specialist,14/10/2018
Watson Wade Nataliaevna,Queen Industries,Model,14/09/2019
Danvers Lois Sergeevna,Queen Industries,Soldier,03/09/2020
Rogers Grace Petrovna,NASA,IT Specialist,30/01/2017
Storm Peggy Igorevna,SSR,Scientist,19/05/2022
Storm Dorothy Maryevna,NASA,Air Force Pilot,07/12/2019
Jones Susan Petrovna,S.H.I.E.L.D.,IT Specialist,21/07/2020
Carter Matt Dariaevna,S.H.I.E.L.D.,Soldier,20/09/2023
Wilson Clark Olgaevna,Daily Planet,Spy,19/04/2023
Watson Rey Nikolaevna,Gamma Research,Soldier,02/07/2021
Zor-El David Stanislavovna,Army,Archer,23/06/2023
Bishop Jason Ivanovna,Daily Planet,Journalist,03/12/2021
Rand Daniel Valeryevna,SSR,Lawyer,28/03/2020
Watson Felicity Vasilievna,Wayne Enterprises,Archer,19/05/2018
Zor-El Walter Dmitrievna,Oscorp Industries,Photographer,19/12/2016
Lane Norman Katerinaevna,Daily Planet,Model,01/03/2022
Watson Walter Olegovna,League of Assassins,Photographer,12/01/2022
White Wade Stanislavovna,Oscorp Industries,Lawyer,19/10/2021
Todd Barry Olegovna,Daily Planet,Agent,07/03/2020
Cain Mary Irinaevna,Rand Enterprises,Scientist,21/01/2017
Lane David Sergeevna,Stark Industries,Spy,12/01/2020
Storm Wanda Stanislavovna,League of Assassins,Photographer,16/05/2021
Cain Wanda Leonidovna,Alias Investigations,CEO,03/06/2023
Cain Bruce Nikolaevna,SSR,Model,28/03/2017
Carter Jason Ivanovna,Wayne Enterprises,IT Specialist,13/08/2021
Lane Carol Igorevna,SSR,Agent,26/02/2022
Carter Grace Andreevna,Alias Investigations,Model,23/03/2017
Palpatine Ben Vasilievna,League of Assassins,Scientist,09/06/2024
Lane Natasha Vladislavovna,Oscorp Industries,CEO,18/11/2022
Storm Dorothy Elenaevna,SSR,Scientist,02/06/2019
Gale Kara Vladimirovna,Alias Investigations,Archer,29/03/2021
Rogers Dorothy Vladislavovna,Queen Industries,Archer,12/11/2018
Stark Grace Yevgenievna,Daily Planet,Model,18/12/2020
Rand Mary Vsevolodovna,League of Assassins,Soldier,30/09/2017
Smoak Carol Katerinaevna,Gamma Research,Spy,23/08/2023
Watson Dorothy Olgaevna,CatCo Worldwide Media,IT Specialist,17/09/2016
Smoak Peggy Olegovna,Queen Industries,Journalist,29/11/2018
Queen Wanda Artemovna,Army,Spy,12/10/2020
Lane Bruce Yevgenievna,Wayne Enterprises,Air Force Pilot,11/06/2018
Stark Barry Veniaminovna,Rand Enterprises,Model,02/08/2019
Kent Barry Viktorovna,Alias Investigations,Soldier,10/05/2017
White Lois Gennadievna,League of Assassins,Reporter,06/03/2022
Palpatine Natasha Tatianaevna,NASA,IT Specialist,20/05/2022
Carter Wanda Annaevna,Army,Model,30/10/2020
Osborn Dorothy Nikolaevna,Central City Police Department,Private Investigator,29/11/2022
Wayne Wade Fedorovna,Army,Scientist,31/01/2023
Maximoff Dorothy Borisovna,CatCo Worldwide Media,CEO,13/12/2023
Wayne Rey Nikolayevna,Wayne Enterprises,Archer,19/04/2017
Wayne Jessica Romanovna,Gamma Research,Soldier,23/11/2020
Carter Barry Ivanovna,SSR,Spy,08/10/2023
Lane Dorothy Vladislavovna,Central City Police Department,CEO,17/01/2023
Allen Matt Fedorovna,Oscorp Industries,Agent,09/01/2017
Cho Felicity Elenaevna,Palmer Technologies,IT Specialist,12/05/2019
Romanoff Oliver Viktorovna,Alias Investigations,Model,15/03/2024
Wilson Jessica Igorevna,Fantastic Four,Soldier,30/05/2023
Rand Mary Valeryevna,Oscorp Industries,Agent,18/04/2020
Smoak Wanda Ivanovna,Queen Industries,Private Investigator,19/07/2017
Palpatine Kate Viktorovna,Alias Investigations,Model,18/10/2017
Murdock Susan Timofeyevna,CatCo Worldwide Media,Air Force Pilot,13/02/2020
Wilson Felicity Ivanovna,Oscorp Industries,Model,14/02/2021
Wayne Carol Vladislavovna,SSR,Air Force Pilot,15/06/2020
Wayne Jason Fedorovna,Rand Enterprises,Archer,26/12/2020
Maximoff Ben Artemovna,Palmer Technologies,Private Investigator,19/09/2020
Rand Barry Nikolaevna,Fantastic Four,Soldier,18/02/2023
Lane Kara Leonidovna,Alias Investigations,Agent,22/10/2019
Carter Norman Vsevolodovna,Alias Investigations,IT Specialist,31/01/2017
Danvers David Vladislavovna,Alias Investigations,Model,17/08/2018
Palpatine Norman Borisovna,Alias Investigations,Archer,28/11/2018
Gale Mary Svetlanaevna,S.H.I.E.L.D.,Reporter,19/07/2017
Carter Dorothy Yakovlevna,Army,Air Force Pilot,12/08/2017
Queen David Valeryevna,Stark Industries,Spy,19/12/2018
Rand Daniel Leonidovna,League of Assassins,Spy,05/10/2017
Reilly Rey Tatianaevna,SSR,Journalist,30/09/2021
Maximoff Steve Elenaevna,Daily Planet,IT Specialist,18/11/2018
Cho Susan Tatianaevna,SSR,Reporter,28/10/2023
Osborn Peter Yurievna,SSR,CEO,05/05/2022
Wayne Bruce Annaevna,Queen Industries,Private Investigator,23/02/2018
Smoak Ben Dariaevna,Stark Industries,Private Investigator,13/10/2017
Osborn Carol Leonidovna,Queen Industries,CEO,31/03/2020
Gale Walter Dariaevna,Army,Agent,12/02/2019
Wayne Tony Petrovna,Palmer Technologies,Agent,29/03/2019
Rogers Jason Borisovna,Gamma Research,Agent,16/10/2022
Gale Daniel Olgaevna,SSR,Lawyer,24/10/2019
Danvers Carol Mikhailovna,Palmer Technologies,Model,12/01/2019
Romanoff Ben Veniaminovna,Army,Photographer,15/07/2019
Danvers Wade Svetlanaevna,Wayne Enterprises,Spy,15/01/2019
Cho Lois Maryevna,CatCo Worldwide Media,Lawyer,24/11/2016
Queen Bruce Viktorovna,Queen Industries,Journalist,11/03/2023
Allen Felicity Ivanovna,CatCo Worldwide Media,Agent,10/12/2016
Reilly Grace Irinaevna,Daily Planet,Reporter,19/03/2020
Maximoff Daniel Stanislavovna,SSR,Agent,26/08/2018
Rogers Wanda Gennadievna,SSR,Air Force Pilot,31/03/2017
Lane Tony Ivanovna,Alias Investigations,Photographer,12/08/2023
Parker Daniel Maryevna,Rand Enterprises,CEO,13/03/2021
Cho Tony Annaevna,Fantastic Four,Scientist,19/06/2023
Reilly Ben Veniaminovna,Wayne Enterprises,CEO,09/04/2017
Bishop Kate Dmitrievna,Wayne Enterprises,Spy,04/04/2018
Gale Rey Sidorovna,Fantastic Four,Photographer,05/09/2019
Murdock Jessica Petrovna,SSR,Photographer,04/10/2023
Parker Steve Nikolayevna,S.H.I.E.L.D.,Photographer,17/03/2020
Stark David Yakovlevna,Gamma Research,Journalist,10/12/2019
Kent Grace Yakovlevna,Fantastic Four,CEO,28/09/2021
Reilly Clark Dmitrievna,League of Assassins,Air Force Pilot,25/11/2016
Gale Oliver Elenaevna,Central City Police Department,Scientist,02/01/2018
Murdock Kara Romanovna,S.H.I.E.L.D.,Agent,25/02/2024
Osborn Norman Katerinaevna,Army,Soldier,20/10/2018
Stark Lois Katerinaevna,Stark Industries,Soldier,08/05/2019
Danvers Natasha Tatianaevna,Daily Planet,Photographer,29/10/2016
Bishop Grace Vsevolodovna,Army,IT Specialist,11/10/2018
Bishop Wanda Gennadievna,Rand Enterprises,Photographer,02/12/2016
Bishop Daniel Nikolayevna,League of Assassins,Photographer,04/09/2021
Zor-El David Stanislavovna,Queen Industries,Photographer,25/03/2019
Parker Natasha Stanislavovna,Central City Police Department,Air Force Pilot,23/11/2023
Palpatine Steve Ivanovna,S.H.I.E.L.D.,Agent,22/02/2020
White Kara Petrovna,Gamma Research,Photographer,14/12/2017
Zor-El Peggy Annaevna,Fantastic Four,Agent,30/01/2023
Gale Peggy Dmitrievna,Palmer Technologies,Agent,04/06/2018
Storm Lois Maryevna,S.H.I.E.L.D.,Photographer,12/01/2023
Lane Oliver Artemovna,Queen Industries,Photographer,20/02/2018
Maximoff Ben Igorevna,Wayne Enterprises,Model,28/01/2024
Stark Steve Ivanovna,Fantastic Four,Archer,13/03/2017
Lane Matt Stanislavovna,Stark Industries,IT Specialist,23/07/2018
Romanoff Dorothy Leonidovna,Stark Industries,IT Specialist,27/06/2018
Palpatine Ben Vladimirovna,Central City Police Department,CEO,23/08/2018
Jones Wade Nikolaevna,Central City Police Department,Model,13/03/2023
Jones Dorothy Fedorovna,Wayne Enterprises,Private Investigator,17/08/2022
Allen Clark Yakovlevna,Palmer Technologies,Journalist,21/03/2020
Cain Peggy Veniaminovna,Oscorp Industries,Photographer,01/12/2022
Jones Lois Viktorovna,S.H.I.E.L.D.,Archer,11/09/2017
Reilly Matt Dmitrievna,Army,Private Investigator,18/03/2021
Carter Dorothy Yakovlevna,Queen Industries,Archer,19/06/2023
Gale David Nataliaevna,CatCo Worldwide Media,Model,14/04/2021
White Tony Timofeyevna,Daily Planet,Model,22/06/2018
Kent Wade Romanovna,League of Assassins,IT Specialist,09/06/2017
Rogers Barry Vsevolodovna,Queen Industries,Spy,01/10/2017
Watson Wanda Romanovna,Alias Investigations,IT Specialist,03/03/2018
Rogers Walter Nikolaevna,League of Assassins,Private Investigator,29/09/2016
Palpatine Barry Timofeyevna,Central City Police Department,Lawyer,08/09/2021
Rand Rey Nikolaevna,League of Assassins,Scientist,14/12/2017
Watson Tony Mikhailovna,Army,Agent,16/02/2019
Allen Peter Vladimirovna,CatCo Worldwide Media,CEO,25/01/2021
Smoak Walter Vsevolodovna,Central City Police Department,CEO,01/08/2018
Cain Ben Artemovna,League of Assassins,CEO,21/09/2020
Smoak Matt Valeryevna,Wayne Enterprises,IT Specialist,06/01/2020
Stark David Dmitrievna,Daily Planet,Model,28/07/2017
Romanoff Barry Stanislavovna,Stark Industries,CEO,22/08/2016
Bishop Ben Vasilievna,Stark Industries,Private Investigator,28/05/2021
Murdock Grace Artemovna,Daily Planet,Lawyer,15/07/2024
Smoak Wade Irinaevna,League of Assassins,Model,07/08/2018
Wayne Grace Vladislavovna,SSR,Air Force Pilot,07/04/2018
Rand Oliver Sidorovna,Queen Industries,Soldier,19/04/2021
Lane Peter Viktorovna,NASA,Photographer,10/06/2024
Stark Susan Veniaminovna,CatCo Worldwide Media,Spy,27/04/2017
White Lois Sergeevna,Queen Industries,CEO,27/09/2019
Wayne Matt Dmitrievna,SSR,IT Specialist,25/11/2023
Murdock Peter Elenaevna,Daily Planet,Journalist,20/07/2019
Stark Wade Alexandrovna,Oscorp Industries,Lawyer,18/07/2020
Jones Jason Annaevna,Stark Industries,Archer,28/01/2023
Allen Grace Nikolaevna,Rand Enterprises,Lawyer,23/03/2021
Gale Bruce Sidorovna,Gamma Research,Agent,15/05/2022
Osborn Jason Timofeyevna,Alias Investigations,Lawyer,22/01/2022
Wilson Kara Petrovna,Gamma Research,Air Force Pilot,19/12/2023
Jones Jason Artemovna,NASA,Model,26/03/2021
Watson Wade Petrovna,CatCo Worldwide Media,Lawyer,06/07/2021
Watson Peter Svetlanaevna,Gamma Research,Photographer,25/01/2020
Lane Barry Elenaevna,Alias Investigations,Model,18/09/2023
Rand Daniel Katerinaevna,Alias Investigations,Archer,30/12/2020
Kent Tony Leonidovna,Rand Enterprises,Photographer,03/03/2017
Storm Oliver Ivanovna,NASA,Photographer,18/06/2019
Smoak Peter Timofeyevna,Oscorp Industries,Journalist,04/11/2022
Lane Peggy Nataliaevna,League of Assassins,Spy,30/10/2021
Allen Wade Katerinaevna,CatCo Worldwide Media,Model,23/07/2023
Carter Walter Nataliaevna,League of Assassins,Scientist,28/06/2023
Bishop Wanda Valeryevna,Wayne Enterprises,Soldier,21/03/2023
Danvers Matt Dmitrievna,Queen Industries,Reporter,03/03/2021
Romanoff Matt Nikolayevna,SSR,Agent,21/02/2022
Storm Clark Valeryevna,Central City Police Department,Agent,11/12/2019
Romanoff Matt Nikolayevna,Central City Police Department,Private Investigator,03/05/2019
Cain Matt Yurievna,NASA,Photographer,15/08/2019
Murdock David Veniaminovna,Daily Planet,Spy,06/03/2023
Rand Jessica Valeryevna,Oscorp Industries,Reporter,18/09/2017
Reilly Matt Ivanovna,Daily Planet,Air Force Pilot,09/05/2023
Allen Clark Viktorovna,Army,Agent,12/08/2019
Wilson Walter Ivanovna,Oscorp Industries,Archer,26/05/2019
Lane Steve Vsevolodovna,Oscorp Industries,Private Investigator,01/06/2024
Palpatine Grace Sergeevna,Queen Industries,Photographer,05/08/2018
Gale Lois Irinaevna,Army,Agent,12/09/2017
Osborn Wade Fedorovna,Wayne Enterprises,Scientist,26/12/2019
Stark Dorothy Viktorovna,League of Assassins,Soldier,11/09/2019
Romanoff David Gennadievna,Stark Industries,Lawyer,20/05/2023
Cho Oliver Svetlanaevna,Rand Enterprises,Lawyer,05/08/2016
White Jason Stanislavovna,SSR,Air Force Pilot,22/10/2018
Jones Carol Romanovna,Wayne Enterprises,Spy,13/09/2021
Maximoff Peter Tatianaevna,Queen Industries,Air Force Pilot,31/01/2019
Romanoff Rey Alexandrovna,Palmer Technologies,Journalist,04/01/2023
Wayne Grace Vladimirovna,Oscorp Industries,CEO,20/07/2024
Rogers Lois Ivanovna,Army,Journalist,18/01/2022
Stark Peter Vasilievna,Army,CEO,09/01/2019
Cho Walter Vsevolodovna,Gamma Research,Reporter,22/07/2020
Watson Wade Vsevolodovna,Oscorp Industries,Agent,05/09/2021
Stark Jessica Nikolaevna,Alias Investigations,CEO,29/04/2019
Queen Wade Viktorovna,Alias Investigations,Scientist,18/04/2023
Wayne Kara Dmitrievna,S.H.I.E.L.D.,Journalist,26/04/2018
Cain Rey Elenaevna,Fantastic Four,Private Investigator,02/04/2019
Reilly Kate Petrovna,Palmer Technologies,Soldier,18/01/2017
Watson Tony Andreevna,League of Assassins,Photographer,30/04/2024
Murdock Grace Ivanovna,Stark Industries,Journalist,24/09/2022
Wayne Lois Ivanovna,Fantastic Four,IT Specialist,02/03/2018
Reilly Rey Tatianaevna,Oscorp Industries,Spy,05/12/2019
Wilson Ben Tatianaevna,SSR,Archer,24/07/2017
Rand Dorothy Yevgenievna,Oscorp Industries,Air Force Pilot,29/08/2020
Parker Bruce Annaevna,Palmer Technologies,Soldier,10/07/2022
Stark Jason Katerinaevna,Army,Spy,15/12/2017
Storm Susan Alexandrovna,Daily Planet,Photographer,15/07/2017
Romanoff Jason Borisovna,Daily Planet,Model,13/08/2021
Todd Wanda Alexandrovna,Gamma Research,Model,18/11/2016
Wayne Bruce Andreevna,CatCo Worldwide Media,Private Investigator,26/01/2019
Romanoff Walter Mikhailovna,Wayne Enterprises,Spy,25/04/2020
Maximoff Peggy Dariaevna,Army,Agent,04/05/2017
Smoak Wade Nikolaevna,Palmer Technologies,Lawyer,05/05/2018
Queen Felicity Borisovna,Queen Industries,Reporter,12/08/2022
Kent Walter Annaevna,SSR,Model,09/09/2018
Queen Tony Irinaevna,Stark Industries,Spy,01/06/2018
Osborn Tony Timofeyevna,CatCo Worldwide Media,CEO,06/07/2019
Storm Tony Nikolayevna,NASA,Journalist,04/10/2022
Maximoff Matt Elenaevna,Oscorp Industries,Archer,06/03/2018
Maximoff Bruce Olegovna,Oscorp Industries,Photographer,18/08/2019
Rand Ben Petrovna,Daily Planet,CEO,25/03/2017
Palpatine Oliver Nikolayevna,League of Assassins,Lawyer,16/02/2024
Palpatine Jessica Leonidovna,NASA,Journalist,05/03/2018
Smoak Bruce Nikolayevna,Wayne Enterprises,CEO,16/10/2022
Storm Wade Alexandrovna,S.H.I.E.L.D.,Air Force Pilot,29/05/2017
Kent Grace Gennadievna,League of Assassins,Journalist,12/07/2017
Murdock David Gennadievna,Stark Industries,Journalist,06/07/2018
Cain Dorothy Nikolayevna,Stark Industries,Spy,03/07/2020
Wilson Susan Vladislavovna,Rand Enterprises,Model,15/08/2016
Smoak Wanda Mikhailovna,SSR,Lawyer,07/06/2018
Stark Steve Borisovna,Queen Industries,CEO,18/04/2020
Watson Felicity Nikolaevna,S.H.I.E.L.D.,CEO,16/08/2021
Zor-El Lois Vsevolodovna,Alias Investigations,CEO,13/01/2019
Allen Rey Petrovna,NASA,Scientist,27/02/2021
Lane Jessica Leonidovna,Alias Investigations,Archer,08/10/2016
Watson Ben Nikolaevna,Palmer Technologies,Lawyer,31/01/2024
Gale Natasha Sergeevna,SSR,Journalist,28/03/2022
Rogers Barry Yevgenievna,League of Assassins,Soldier,03/01/2021
Stark Walter Leonidovna,CatCo Worldwide Media,Model,07/07/2019
White Jessica Fedorovna,Gamma Research,Photographer,23/12/2021
Carter Tony Tatianaevna,Daily Planet,Photographer,25/07/2018
Romanoff Ben Alexandrovna,Daily Planet,Journalist,02/03/2018
White Peggy Vladimirovna,Oscorp Industries,Air Force Pilot,18/08/2016
Allen Daniel Maryevna,Queen Industries,Agent,27/12/2017
Danvers Susan Yakovlevna,Fantastic Four,Archer,13/06/2020
Lane Peter Veniaminovna,NASA,Lawyer,19/08/2019
Zor-El Norman Yevgenievna,Daily Planet,Soldier,03/04/2017
Carter Dorothy Vladislavovna,Queen Industries,Reporter,17/08/2020
Rand Kara Vladimirovna,Palmer Technologies,Agent,14/08/2023
Maximoff Dorothy Stanislavovna,Wayne Enterprises,IT Specialist,01/11/2023
Lane David Petrovna,S.H.I.E.L.D.,IT Specialist,26/07/2021
Zor-El Bruce Irinaevna,Queen Industries,Journalist,16/02/2017
Zor-El Clark Tatianaevna,Central City Police Department,Archer,20/06/2020
Reilly Lois Igorevna,Oscorp Industries,Archer,06/06/2022
Queen Wade Elenaevna,Gamma Research,Agent,27/03/2017
Parker Susan Olgaevna,NASA,Soldier,15/02/2017
Murdock Walter Petrovna,Rand Enterprises,CEO,30/08/2022
Romanoff Carol Vasilievna,League of Assassins,Photographer,23/03/2022
Bishop Rey Tatianaevna,Fantastic Four,Scientist,23/06/2019
Romanoff Felicity Vladislavovna,Queen Industries,Spy,26/02/2021
Storm Kara Timofeyevna,Wayne Enterprises,Spy,26/04/2020
Osborn Oliver Romanovna,Alias Investigations,CEO,23/06/2017
Zor-El Felicity Veniaminovna,League of Assassins,Soldier,29/04/2020
Todd Tony Petrovna,Rand Enterprises,Reporter,06/05/2017
Palpatine Walter Vsevolodovna,Oscorp Industries,Scientist,20/10/2017
Jones Kate Nataliaevna,League of Assassins,Model,14/06/2024
Allen Dorothy Vladislavovna,Stark Industries,Scientist,29/07/2019
Zor-El David Gennadievna,Central City Police Department,Model,18/07/2022
Cho Barry Olgaevna,Palmer Technologies,Spy,02/12/2020
Cho Matt Veniaminovna,Alias Investigations,Model,06/02/2018
Rogers Bruce Vasilievna,SSR,Archer,16/07/2023
Osborn Felicity Igorevna,Army,Archer,12/09/2017
Palpatine Bruce Nikolaevna,SSR,Model,25/07/2018
Zor-El David Petrovna,Central City Police Department,Photographer,04/08/2023
Wilson Kate Leonidovna,CatCo Worldwide Media,Private Investigator,20/08/2023
Queen Steve Gennadievna,CatCo Worldwide Media,Scientist,19/03/2018
Romanoff Kara Andreevna,Fantastic Four,Archer,10/03/2020
Cho Ben Yevgenievna,Alias Investigations,Spy,12/10/2019
Cain Norman Veniaminovna,Stark Industries,Scientist,05/05/2018
Cho Barry Petrovna,NASA,IT Specialist,25/02/2023
Kent Rey Valeryevna,CatCo Worldwide Media,Agent,10/08/2022
Bishop Walter Nikolayevna,Central City Police Department,Spy,19/03/2017
Zor-El Wanda Svetlanaevna,CatCo Worldwide Media,IT Specialist,01/08/2017
Smoak Natasha Valeryevna,Palmer Technologies,Private Investigator,04/09/2020
Jones Clark Nikolayevna,Alias Investigations,Agent,26/11/2023
Carter Daniel Vladimirovna,Daily Planet,Model,09/06/2018
Rand Clark Vladimirovna,Central City Police Department,Spy,08/05/2018
Lane Oliver Gennadievna,Wayne Enterprises,Spy,26/06/2024
Reilly Bruce Annaevna,Army,Private Investigator,06/09/2019
Reilly Norman Andreevna,Gamma Research,Model,16/04/2023
Storm Wanda Vsevolodovna,Wayne Enterprises,Air Force Pilot,29/03/2020
Osborn David Yevgenievna,SSR,Reporter,03/04/2017
Todd Wade Svetlanaevna,Rand Enterprises,Model,28/02/2018
Kent Tony Timofeyevna,Palmer Technologies,Soldier,09/12/2019
Kent Steve Andreevna,S.H.I.E.L.D.,Model,13/01/2018
Maximoff Barry Veniaminovna,NASA,Soldier,06/12/2019
Romanoff Jason Svetlanaevna,SSR,Spy,20/11/2021
Wayne Jason Olegovna,NASA,Reporter,11/05/2023
Carter Jessica Elenaevna,Queen Industries,Soldier,16/01/2024
Danvers Bruce Nataliaevna,Daily Planet,Spy,02/02/2021
Bishop Clark Yakovlevna,Alias Investigations,Reporter,13/04/2021
Zor-El Dorothy Tatianaevna,Central City Police Department,Soldier,16/03/2018
Kent Peter Borisovna,Central City Police Department,Air Force Pilot,31/08/2018
Stark Peter Romanovna,Fantastic Four,Spy,07/04/2017
Queen Daniel Ivanovna,Wayne Enterprises,IT Specialist,17/03/2021
Smoak Wade Nikolayevna,Gamma Research,IT Specialist,02/07/2023
Lane Clark Yurievna,NASA,Photographer,08/12/2017
Lane Tony Artemovna,Stark Industries,Reporter,31/01/2018
Reilly Jason Stanislavovna,Palmer Technologies,Reporter,23/10/2017
Smoak Kate Igorevna,NASA,Scientist,02/02/2019
Zor-El Ben Valeryevna,Alias Investigations,IT Specialist,17/11/2021
White Clark Yurievna,NASA,CEO,08/01/2017
Todd Norman Olgaevna,Central City Police Department,Air Force Pilot,05/05/2020
Rogers Ben Olegovna,Queen Industries,IT Specialist,17/11/2021
Cho Steve Tatianaevna,Oscorp Industries,Soldier,23/04/2021
Kent Lois Alexandrovna,NASA,CEO,08/07/2024
Bishop Lois Nataliaevna,Gamma Research,Soldier,05/02/2023
Maximoff Bruce Svetlanaevna,Central City Police Department,Photographer,06/05/2021
Parker Clark Sidorovna,Queen Industries,Archer,13/11/2016
Parker Natasha Alexandrovna,League of Assassins,Spy,06/06/2023
Rand Norman Elenaevna,Alias Investigations,Model,16/11/2021
Murdock Wanda Borisovna,Gamma Research,Scientist,25/01/2020
Todd Wanda Olegovna,Queen Industries,Reporter,29/01/2018
White Matt Olgaevna,Oscorp Industries,Archer,24/05/2024
Smoak Steve Sidorovna,S.H.I.E.L.D.,Photographer,29/04/2019
Watson Steve Borisovna,Alias Investigations,IT Specialist,29/03/2019
Carter Walter Maryevna,Daily Planet,Private Investigator,22/12/2021
Murdock Wade Leonidovna,Alias Investigations,Model,13/02/2017
Reilly Jason Maryevna,Stark Industries,Spy,07/12/2018
Allen Matt Timofeyevna,Central City Police Department,Reporter,14/12/2018
Carter Daniel Olgaevna,Gamma Research,Journalist,08/11/2022
Rogers Rey Yakovlevna,Queen Industries,Private Investigator,26/02/2021
Todd Grace Valeryevna,Wayne Enterprises,Lawyer,14/02/2022
Kent Felicity Leonidovna,Central City Police Department,Scientist,25/10/2017
Bishop Susan Dmitrievna,Fantastic Four,Archer,30/07/2018
Zor-El Natasha Borisovna,League of Assassins,Air Force Pilot,30/09/2023
Rand Norman Romanovna,Queen Industries,Scientist,22/05/2021
Parker Mary Andreevna,Army,Spy,20/06/2018
Parker Clark Leonidovna,Stark Industries,Air Force Pilot,02/03/2022
Romanoff Daniel Romanovna,Rand Enterprises,IT Specialist,08/05/2020
Jones Barry Elenaevna,SSR,Reporter,05/08/2017
Parker Dorothy Nataliaevna,Daily Planet,Reporter,22/01/2020
Cho Peggy Svetlanaevna,Fantastic Four,Archer,12/11/2016
Wayne Peter Ivanovna,Daily Planet,IT Specialist,05/02/2018
Allen Daniel Vsevolodovna,CatCo Worldwide Media,Archer,07/12/2020
Osborn Steve Valeryevna,Rand Enterprises,IT Specialist,26/01/2022
Maximoff Rey Sidorovna,Gamma Research,Model,23/08/2017
