Full Name,Department,Job Title,Hiring day
Smoak Felicity Petrovna,Daily Planet,Agent,11/06/2021
Cho Oliver Dmitrievna,Rand Enterprises,Photographer,27/01/2021
Parker Felicity Vladislavovna,League of Assassins,Spy,29/03/2020
Cho Lois Sergeevna,Central City Police Department,Spy,21/08/2022
Gale David Stanislavovna,Army,Archer,10/12/2020
Kent Kara Mikhailovna,Central City Police Department,CEO,09/10/2016
Todd Walter Tatianaevna,Rand Enterprises,Spy,20/10/2023
Bishop Mary Timofeyevna,Rand Enterprises,Lawyer,07/11/2019
Rogers Daniel Mikhailovna,Oscorp Industries,Reporter,16/10/2018
Todd David Timofeyevna,NASA,CEO,22/08/2016
Parker Dorothy Nikolaevna,CatCo Worldwide Media,IT Specialist,06/03/2020
Gale Jason Nataliaevna,League of Assassins,Photographer,08/08/2022
Gale Susan Andreevna,SSR,Private Investigator,04/02/2018
Murdock Mary Gennadievna,Central City Police Department,Agent,15/05/2019
Maximoff Felicity Katerinaevna,Fantastic Four,Photographer,03/02/2023
Gale David Artemovna,Stark Industries,Reporter,15/11/2019
Carter Ben Svetlanaevna,Central City Police Department,CEO,06/05/2023
Carter Felicity Tatianaevna,Palmer Technologies,CEO,16/08/2018
Cain Peggy Nikolaevna,Wayne Enterprises,Private Investigator,08/10/2017
Palpatine Grace Fedorovna,Fantastic Four,Lawyer,03/03/2024
Lane Walter Viktorovna,Rand Enterprises,CEO,24/04/2020
Carter Daniel Dmitrievna,Army,Spy,24/02/2021
Reilly Felicity Olegovna,S.H.I.E.L.D.,CEO,06/12/2020
Cain David Artemovna,Army,IT Specialist,18/01/2021
Kent Wanda Stanislavovna,Gamma Research,CEO,14/06/2018
Osborn Bruce Yurievna,Alias Investigations,CEO,31/01/2017
Queen Jessica Stanislavovna,Wayne Enterprises,Photographer,27/11/2020
Jones Susan Nikolayevna,CatCo Worldwide Media,IT Specialist,08/01/2017
Rogers Rey Igorevna,S.H.I.E.L.D.,Journalist,01/01/2024
Bishop Felicity Valeryevna,Palmer Technologies,Air Force Pilot,09/11/2018
Bishop Barry Artemovna,NASA,Photographer,08/02/2018
Allen Wade Sidorovna,Daily Planet,Archer,18/04/2019
Queen Tony Andreevna,Wayne Enterprises,Photographer,05/09/2023
Zor-El Dorothy Sidorovna,Gamma Research,Air Force Pilot,04/09/2020
Reilly Walter Irinaevna,Central City Police Department,Spy,26/09/2019
Carter Felicity Mikhailovna,SSR,Private Investigator,11/04/2020
Rogers Dorothy Petrovna,Stark Industries,Scientist,16/04/2021
Carter Clark Viktorovna,Fantastic Four,Reporter,21/12/2016
Palpatine Grace Svetlanaevna,Daily Planet,Soldier,11/11/2018
Queen Kara Nikolayevna,Queen Industries,Scientist,10/06/2024
Lane Wanda Fedorovna,Army,Model,27/11/2017
Stark Clark Katerinaevna,Queen Industries,Spy,24/05/2023
Cho Matt Nataliaevna,Daily Planet,Lawyer,20/06/2021
Gale Tony Nikolaevna,Stark Industries,CEO,07/10/2017
Rand Wade Stanislavovna,Palmer Technologies,Scientist,25/11/2019
Lane Barry Sergeevna,Army,Model,13/07/2020
Zor-El Oliver Yurievna,Oscorp Industries,Lawyer,09/02/2024
Todd Tony Nikolaevna,Rand Enterprises,Lawyer,11/07/2024
Osborn Clark Fedorovna,Rand Enterprises,Photographer,10/07/2019
Wilson Dorothy Romanovna,Oscorp Industries,Spy,26/03/2023
Cho Ben Andreevna,Oscorp Industries,Scientist,22/10/2019
Jones Ben Andreevna,Fantastic Four,Model,24/03/2022
Queen Grace Alexandrovna,Queen Industries,Private Investigator,05/04/2019
Palpatine David Borisovna,Queen Industries,Agent,26/11/2017
Watson Grace Yakovlevna,SSR,Soldier,29/12/2020
Rogers Kara Nikolaevna,League of Assassins,Lawyer,08/07/2023
White Jessica Sergeevna,Queen Industries,Spy,17/07/2019
Cain Kate Gennadievna,Army,Soldier,29/05/2020
Zor-El Carol Alexandrovna,NASA,Reporter,23/01/2024
Smoak Clark Mikhailovna,Alias Investigations,Soldier,20/08/2021
White Peggy Mikhailovna,Central City Police Department,Air Force Pilot,19/11/2016
Stark Walter Yevgenievna,Queen Industries,Archer,02/05/2024
Danvers Felicity Stanislavovna,NASA,Private Investigator,01/01/2021
Maximoff Clark Ivanovna,Daily Planet,CEO,23/12/2019
Cho Bruce Maryevna,CatCo Worldwide Media,Lawyer,05/07/2022
Todd Daniel Andreevna,Wayne Enterprises,CEO,25/03/2024
Bishop Kate Irinaevna,Oscorp Industries,Air Force Pilot,22/03/2018
Zor-El Tony Svetlanaevna,Stark Industries,IT Specialist,23/05/2020
Wilson Wade Yurievna,SSR,Model,04/05/2018
Zor-El Natasha Nataliaevna,NASA,Archer,05/10/2017
Romanoff Kate Svetlanaevna,Wayne Enterprises,CEO,13/10/2022
Parker Dorothy Vladimirovna,Rand Enterprises,Soldier,24/01/2024
Stark Carol Vasilievna,Alias Investigations,Lawyer,04/12/2016
Wilson Grace Vladislavovna,Gamma Research,Journalist,26/06/2022
Jones Bruce Katerinaevna,Fantastic Four,Archer,31/03/2018
Storm Kate Yurievna,SSR,Reporter,03/09/2020
Parker Oliver Nataliaevna,Central City Police Department,Reporter,30/10/2017
Danvers Dorothy Gennadievna,Alias Investigations,IT Specialist,31/03/2020
Wilson Mary Leonidovna,CatCo Worldwide Media,Reporter,01/04/2020
Zor-El Wade Andreevna,Central City Police Department,Soldier,15/04/2019
Todd Lois Alexandrovna,Gamma Research,Journalist,04/02/2020
Smoak Natasha Igorevna,Central City Police Department,IT Specialist,07/01/2024
Todd Clark Yevgenievna,Queen Industries,Archer,05/07/2021
Danvers Walter Vladimirovna,Army,Reporter,15/02/2017
Palpatine Jason Vladislavovna,Central City Police Department,Journalist,02/06/2019
Palpatine Jessica Olgaevna,Stark Industries,Scientist,10/03/2020
Lane Barry Nikolaevna,Gamma Research,Photographer,13/08/2021
Palpatine Norman Vasilievna,Palmer Technologies,IT Specialist,25/02/2022
Jones Walter Svetlanaevna,Central City Police Department,Spy,16/03/2022
Wayne Oliver Dariaevna,NASA,Model,11/07/2018
Parker Natasha Romanovna,Gamma Research,Lawyer,26/10/2021
Cho Lois Olegovna,CatCo Worldwide Media,Private Investigator,24/04/2021
Watson Lois Viktorovna,Gamma Research,Spy,08/06/2018
Bishop Tony Viktorovna,SSR,Soldier,07/01/2024
Bishop Grace Borisovna,CatCo Worldwide Media,Model,28/03/2019
Stark Wade Valeryevna,Wayne Enterprises,CEO,10/01/2020
Osborn Oliver Svetlanaevna,Palmer Technologies,Private Investigator,05/09/2021
Cain Norman Tatianaevna,Daily Planet,Scientist,15/10/2022
Stark Lois Maryevna,Fantastic Four,Archer,28/12/2023
Jones Grace Nikolayevna,CatCo Worldwide Media,Scientist,05/09/2021
Cho Walter Vladimirovna,League of Assassins,Scientist,29/08/2022
Todd Carol Vladislavovna,Wayne Enterprises,Spy,21/02/2021
Murdock Rey Nataliaevna,Stark Industries,IT Specialist,26/01/2022
White Ben Artemovna,League of Assassins,IT Specialist,16/05/2024
Lane Steve Elenaevna,CatCo Worldwide Media,Journalist,15/11/2022
Danvers Natasha Viktorovna,Oscorp Industries,Scientist,26/12/2020
Bishop David Vladislavovna,Daily Planet,Model,19/08/2017
Gale Tony Valeryevna,Wayne Enterprises,Agent,19/07/2022
Carter Kara Katerinaevna,NASA,Air Force Pilot,09/08/2019
Kent Oliver Romanovna,Queen Industries,IT Specialist,31/01/2019
Gale Kara Vladimirovna,S.H.I.E.L.D.,Private Investigator,20/06/2019
Reilly Kara Sidorovna,NASA,Photographer,10/11/2022
Cho Tony Olgaevna,NASA,IT Specialist,29/08/2016
Cho Lois Svetlanaevna,Oscorp Industries,Reporter,05/08/2016
Watson Jessica Sidorovna,Queen Industries,Air Force Pilot,11/08/2017
Romanoff Matt Dmitrievna,S.H.I.E.L.D.,Private Investigator,18/11/2018
Watson Norman Valeryevna,Gamma Research,Photographer,07/01/2024
Wilson Natasha Svetlanaevna,Central City Police Department,IT Specialist,24/10/2016
Maximoff Jessica Leonidovna,Palmer Technologies,Model,04/05/2018
Watson Tony Viktorovna,Palmer Technologies,Archer,01/04/2019
Murdock Tony Yurievna,Army,Lawyer,08/09/2020
Wilson Jason Irinaevna,Alias Investigations,Reporter,24/10/2017
Storm Kara Mikhailovna,Queen Industries,Journalist,17/04/2024
Todd Oliver Dmitrievna,Daily Planet,Private Investigator,05/02/2019
Reilly Wade Katerinaevna,SSR,Model,18/04/2019
Palpatine Peter Yakovlevna,SSR,Reporter,19/10/2020
Carter Kate Veniaminovna,NASA,Air Force Pilot,30/11/2021
Allen Peggy Artemovna,League of Assassins,Archer,13/05/2023
Lane Grace Yevgenievna,Daily Planet,Scientist,25/05/2024
Jones Norman Nataliaevna,League of Assassins,Model,15/06/2021
Reilly Kara Fedorovna,Daily Planet,CEO,02/01/2018
Gale Kate Timofeyevna,Queen Industries,Reporter,23/05/2017
Bishop Carol Artemovna,League of Assassins,Private Investigator,16/03/2022
Romanoff Susan Nikolayevna,Wayne Enterprises,Agent,20/03/2019
Todd Rey Ivanovna,Central City Police Department,Archer,06/06/2019
Allen Peggy Viktorovna,Palmer Technologies,Photographer,12/07/2024
Smoak Wanda Yurievna,S.H.I.E.L.D.,Private Investigator,06/04/2019
Kent David Veniaminovna,Rand Enterprises,Journalist,08/07/2020
Wayne Rey Katerinaevna,Wayne Enterprises,Spy,22/09/2017
Cain Wanda Borisovna,CatCo Worldwide Media,Private Investigator,01/05/2020
Zor-El Steve Timofeyevna,Alias Investigations,IT Specialist,15/07/2019
Lane Tony Katerinaevna,S.H.I.E.L.D.,Journalist,24/01/2020
Wayne Wade Vladislavovna,S.H.I.E.L.D.,IT Specialist,11/10/2018
Osborn Rey Mikhailovna,S.H.I.E.L.D.,Scientist,07/01/2019
Wayne Carol Romanovna,Army,Agent,11/08/2023
Maximoff Jessica Valeryevna,Gamma Research,Agent,03/02/2022
Stark Walter Nataliaevna,Gamma Research,IT Specialist,05/10/2020
Allen Barry Katerinaevna,Army,CEO,10/03/2022
Gale Tony Romanovna,Gamma Research,Soldier,06/11/2023
Danvers Tony Petrovna,NASA,Archer,24/09/2020
Parker Mary Dmitrievna,Army,Archer,05/05/2023
Danvers Jessica Katerinaevna,Gamma Research,CEO,15/06/2022
Rand Matt Petrovna,NASA,Scientist,01/01/2024
Cho Kate Tatianaevna,Gamma Research,IT Specialist,28/04/2022
Stark Mary Tatianaevna,Rand Enterprises,IT Specialist,09/11/2022
Stark Carol Tatianaevna,Central City Police Department,Reporter,29/11/2023
Murdock Grace Igorevna,CatCo Worldwide Media,Soldier,25/05/2019
Allen Dorothy Yakovlevna,Central City Police Department,Model,12/10/2017
Smoak Tony Vladislavovna,Oscorp Industries,Scientist,01/10/2021
Reilly Daniel Gennadievna,Oscorp Industries,Spy,24/04/2021
Jones Oliver Gennadievna,Fantastic Four,Spy,20/01/2020
Cho Matt Artemovna,Queen Industries,Scientist,13/02/2018
Bishop Jason Yakovlevna,Queen Industries,IT Specialist,24/07/2020
Osborn Natasha Katerinaevna,League of Assassins,Scientist,29/11/2022
Stark Matt Vladimirovna,Daily Planet,Lawyer,01/01/2020
Rand Wade Svetlanaevna,Army,Scientist,30/05/2020
Wilson Peter Sergeevna,Stark Industries,Soldier,11/09/2022
Allen Lois Olegovna,SSR,Agent,12/04/2018
Cain Kara Stanislavovna,Queen Industries,CEO,11/03/2018
Parker Wanda Dmitrievna,Palmer Technologies,Journalist,02/07/2017
Rogers Wanda Katerinaevna,Rand Enterprises,CEO,31/07/2020
Wilson Daniel Vasilievna,Central City Police Department,Archer,08/07/2022
Rand Wanda Romanovna,League of Assassins,Scientist,13/12/2018
Allen Susan Nataliaevna,Army,Soldier,25/08/2020
Wilson Oliver Dmitrievna,Queen Industries,Journalist,25/12/2021
Bishop Kara Vasilievna,CatCo Worldwide Media,Soldier,29/08/2016
Rand Peter Vsevolodovna,NASA,Spy,21/08/2017
Todd Kate Svetlanaevna,Rand Enterprises,Scientist,10/08/2018
White Wanda Ivanovna,SSR,Spy,17/03/2018
Carter Mary Vladimirovna,NASA,Archer,23/10/2023
Cain Bruce Tatianaevna,Central City Police Department,Archer,26/06/2024
Queen Matt Gennadievna,SSR,Lawyer,02/10/2018
Todd Walter Sidorovna,Stark Industries,IT Specialist,19/08/2016
Kent Tony Alexandrovna,Oscorp Industries,Archer,13/07/2021
Parker Ben Irinaevna,Alias Investigations,Model,24/07/2024
Cho Dorothy Elenaevna,Alias Investigations,CEO,07/11/2021
Reilly Grace Vsevolodovna,Gamma Research,Spy,03/03/2018
Palpatine Mary Ivanovna,Rand Enterprises,Archer,05/06/2020
Gale Susan Tatianaevna,NASA,Air Force Pilot,22/03/2023
Osborn Kate Veniaminovna,CatCo Worldwide Media,IT Specialist,06/03/2020
Kent Barry Katerinaevna,S.H.I.E.L.D.,Archer,08/05/2021
Cain Ben Artemovna,S.H.I.E.L.D.,Spy,26/08/2018
Cho Mary Yakovlevna,Oscorp Industries,Lawyer,05/02/2021
Queen Natasha Yurievna,Wayne Enterprises,Lawyer,02/04/2024
Jones Matt Alexandrovna,Daily Planet,CEO,12/10/2018
Zor-El Carol Elenaevna,SSR,Archer,08/09/2019
Rogers Daniel Olegovna,Central City Police Department,Agent,07/02/2021
Wayne Susan Borisovna,SSR,Model,29/12/2019
Storm Walter Timofeyevna,SSR,Private Investigator,23/12/2020
Rogers David Borisovna,Army,CEO,23/02/2018
Murdock David Sidorovna,League of Assassins,Scientist,06/09/2022
Todd Mary Valeryevna,Wayne Enterprises,Journalist,08/02/2023
Palpatine Daniel Timofeyevna,Palmer Technologies,Soldier,30/09/2018
Kent Grace Nikolaevna,CatCo Worldwide Media,Scientist,24/12/2019
Maximoff Kate Nikolayevna,Central City Police Department,Private Investigator,29/05/2022
White Dorothy Artemovna,SSR,Agent,27/11/2023
Carter Rey Yakovlevna,League of Assassins,CEO,12/03/2020
Queen Oliver Dmitrievna,Gamma Research,IT Specialist,23/03/2018
Palpatine Oliver Dmitrievna,S.H.I.E.L.D.,Journalist,05/05/2020
Murdock Walter Mikhailovna,League of Assassins,Soldier,25/03/2021
White Ben Sidorovna,Wayne Enterprises,Spy,23/05/2019
Cho Susan Fedorovna,CatCo Worldwide Media,Spy,21/10/2019
Zor-El Mary Nikolaevna,NASA,Lawyer,02/04/2018
Rogers Dorothy Annaevna,Palmer Technologies,CEO,14/08/2021
Storm Wade Petrovna,SSR,Model,06/02/2020
Storm Tony Olegovna,Alias Investigations,Model,17/02/2024
Rogers Wade Borisovna,Army,Air Force Pilot,11/02/2020
Allen Felicity Yevgenievna,Queen Industries,Photographer,16/10/2020
Danvers Jason Petrovna,Rand Enterprises,Model,21/10/2019
Murdock Kara Gennadievna,Gamma Research,Agent,22/02/2019
Rogers David Nataliaevna,NASA,Soldier,18/04/2022
Stark Matt Irinaevna,Queen Industries,Scientist,05/06/2017
Bishop Dorothy Vasilievna,Stark Industries,Photographer,05/03/2018
Jones Natasha Andreevna,S.H.I.E.L.D.,IT Specialist,12/03/2020
Osborn David Irinaevna,Rand Enterprises,Scientist,21/11/2022
Watson Clark Olegovna,Army,CEO,14/01/2020
Queen Felicity Nikolayevna,Palmer Technologies,Agent,08/02/2017
Jones Jessica Yurievna,Alias Investigations,Scientist,28/01/2024
Wayne Carol Dmitrievna,Rand Enterprises,Soldier,30/06/2021
Gale Kara Dariaevna,Palmer Technologies,Model,02/10/2017
Palpatine Peter Olegovna,S.H.I.E.L.D.,Archer,04/02/2019
Palpatine Natasha Olegovna,Daily Planet,Lawyer,22/01/2019
Murdock Natasha Andreevna,Stark Industries,IT Specialist,23/07/2019
Palpatine Susan Maryevna,League of Assassins,Photographer,22/09/2020
Maximoff Kara Yevgenievna,S.H.I.E.L.D.,Lawyer,06/08/2018
Allen Lois Vasilievna,CatCo Worldwide Media,Archer,09/05/2018
Osborn Wanda Ivanovna,Oscorp Industries,IT Specialist,21/12/2022
Stark Bruce Artemovna,Palmer Technologies,Lawyer,02/06/2021
Jones Jessica Alexandrovna,League of Assassins,Journalist,09/10/2023
White Jessica Veniaminovna,League of Assassins,CEO,13/01/2018
Murdock Ben Katerinaevna,Gamma Research,CEO,31/03/2017
Stark Daniel Gennadievna,Army,Lawyer,20/07/2017
Lane Bruce Dmitrievna,Army,IT Specialist,01/09/2017
Danvers Bruce Yurievna,Stark Industries,IT Specialist,30/01/2024
Palpatine Tony Stanislavovna,League of Assassins,Model,28/06/2023
Cain Tony Petrovna,Fantastic Four,Journalist,08/09/2019
Storm Susan Alexandrovna,Gamma Research,Model,31/03/2022
Wilson Barry Sidorovna,Central City Police Department,Spy,25/01/2020
Murdock Bruce Artemovna,Daily Planet,Archer,15/12/2022
Queen Wanda Yakovlevna,Wayne Enterprises,Private Investigator,17/06/2017
Palpatine Daniel Leonidovna,Oscorp Industries,Soldier,26/05/2021
Carter Bruce Leonidovna,Wayne Enterprises,Archer,10/05/2024
Romanoff Grace Artemovna,Queen Industries,Scientist,15/06/2020
Lane Clark Igorevna,NASA,Reporter,28/06/2024
Reilly Kate Leonidovna,Rand Enterprises,Agent,26/01/2021
Stark Susan Nikolayevna,League of Assassins,Model,25/06/2023
Storm Lois Dmitrievna,Fantastic Four,Air Force Pilot,13/10/2016
Parker Oliver Leonidovna,Wayne Enterprises,CEO,18/10/2017
Smoak Ben Stanislavovna,Fantastic Four,Reporter,31/01/2024
Watson Bruce Artemovna,Queen Industries,Scientist,08/10/2018
Palpatine Tony Nataliaevna,Rand Enterprises,Soldier,12/04/2018
Queen Oliver Artemovna,NASA,Air Force Pilot,22/04/2018
Allen Felicity Viktorovna,Daily Planet,Lawyer,28/02/2019
Watson Matt Nikolaevna,Wayne Enterprises,Scientist,21/04/2020
Romanoff Daniel Romanovna,Queen Industries,Scientist,20/12/2022
Carter Jason Igorevna,CatCo Worldwide Media,Reporter,13/10/2019
Cho Kate Vasilievna,Oscorp Industries,Scientist,15/06/2024
Palpatine Walter Fedorovna,Alias Investigations,Model,25/11/2018
Rand Bruce Katerinaevna,Stark Industries,Reporter,23/02/2024
Wilson Jason Vsevolodovna,S.H.I.E.L.D.,Air Force Pilot,23/03/2018
Osborn Walter Yurievna,Gamma Research,CEO,10/06/2020
Rand Felicity Gennadievna,Gamma Research,Private Investigator,14/09/2021
Osborn Carol Fedorovna,Fantastic Four,Lawyer,10/05/2018
Cho Steve Alexandrovna,Army,CEO,02/10/2020
Reilly Jason Andreevna,Stark Industries,Photographer,14/01/2020
Watson Natasha Yevgenievna,Queen Industries,Scientist,11/04/2019
Maximoff Carol Olegovna,Rand Enterprises,Scientist,30/07/2023
Danvers Clark Ivanovna,Wayne Enterprises,Archer,22/08/2022
Parker Oliver Sidorovna,Alias Investigations,Scientist,20/01/2019
Palpatine Jessica Stanislavovna,Fantastic Four,Private Investigator,06/06/2021
White Grace Leonidovna,NASA,Soldier,23/11/2023
Storm David Olegovna,Rand Enterprises,Photographer,26/01/2024
Romanoff Peter Veniaminovna,SSR,Journalist,01/05/2020
White Bruce Nataliaevna,NASA,Private Investigator,11/10/2017
Wayne Mary Yakovlevna,Alias Investigations,Reporter,04/11/2016
White Wade Sergeevna,League of Assassins,Photographer,23/06/2018
Maximoff Carol Irinaevna,Rand Enterprises,Archer,16/08/2017
Wayne Ben Mikhailovna,Queen Industries,CEO,04/06/2024
Parker Carol Elenaevna,NASA,Archer,09/11/2016
Watson Jessica Valeryevna,S.H.I.E.L.D.,Archer,28/09/2021
Storm David Valeryevna,Central City Police Department,Archer,20/09/2021
Lane Matt Vasilievna,Daily Planet,Scientist,04/01/2018
Todd Carol Dariaevna,CatCo Worldwide Media,Scientist,20/01/2018
Maximoff Daniel Leonidovna,Wayne Enterprises,IT Specialist,17/08/2018
Cain Jessica Annaevna,Fantastic Four,Model,13/10/2022
Osborn Ben Dmitrievna,League of Assassins,Journalist,25/11/2020
Palpatine Peggy Sergeevna,Alias Investigations,IT Specialist,25/08/2023
Osborn Norman Tatianaevna,Fantastic Four,Scientist,20/07/2021
Storm Tony Katerinaevna,CatCo Worldwide Media,CEO,24/11/2019
Parker Felicity Alexandrovna,Rand Enterprises,Reporter,21/06/2021
Cain Peter Stanislavovna,Fantastic Four,Photographer,26/07/2018
Osborn Kara Gennadievna,SSR,CEO,06/04/2023
Parker Rey Sergeevna,Wayne Enterprises,Soldier,26/04/2022
Zor-El Carol Gennadievna,SSR,Photographer,01/01/2017
Murdock Wanda Nataliaevna,CatCo Worldwide Media,Agent,15/07/2020
Queen Jason Yevgenievna,S.H.I.E.L.D.,IT Specialist,26/10/2016
Palpatine Felicity Valeryevna,CatCo Worldwide Media,Journalist,20/04/2018
Reilly Rey Mikhailovna,Gamma Research,IT Specialist,12/01/2020
Stark Lois Nikolayevna,CatCo Worldwide Media,Journalist,31/10/2023
Cho Tony Timofeyevna,Stark Industries,Lawyer,05/08/2018
Gale Kate Vasilievna,SSR,Spy,24/06/2022
Palpatine Daniel Vladislavovna,Stark Industries,Spy,29/12/2021
Wilson Natasha Dariaevna,S.H.I.E.L.D.,Photographer,08/08/2021
Danvers Natasha Sidorovna,League of Assassins,Journalist,15/08/2019
Cho Daniel Vsevolodovna,League of Assassins,Reporter,12/09/2018
Reilly Steve Vsevolodovna,Wayne Enterprises,Model,05/05/2019
Queen Peter Yurievna,Fantastic Four,Lawyer,09/05/2023
Romanoff Jessica Leonidovna,Wayne Enterprises,Private Investigator,01/04/2024
Lane Jessica Valeryevna,Stark Industries,Private Investigator,01/10/2019
Stark Grace Leonidovna,Alias Investigations,Reporter,05/01/2021
Wayne Lois Yevgenievna,NASA,Agent,21/11/2019
Reilly Kate Yevgenievna,NASA,Model,13/11/2019
Queen Peggy Viktorovna,Palmer Technologies,Archer,05/01/2022
Romanoff Bruce Maryevna,Stark Industries,Agent,19/05/2023
Romanoff Kate Igorevna,Oscorp Industries,Lawyer,08/01/2022
Smoak Steve Vsevolodovna,League of Assassins,Photographer,23/09/2016
Todd Steve Vladislavovna,S.H.I.E.L.D.,Reporter,11/06/2017
Allen Bruce Yevgenievna,Queen Industries,Lawyer,11/01/2022
Jones Clark Andreevna,Daily Planet,Agent,09/08/2021
Rand Jason Olgaevna,League of Assassins,Soldier,04/11/2020
White Peggy Artemovna,Daily Planet,Scientist,21/02/2020
Storm David Olgaevna,NASA,Reporter,18/09/2021
Watson Barry Nataliaevna,Central City Police Department,Journalist,30/05/2024
White Wade Vladislavovna,Stark Industries,IT Specialist,25/12/2016
Stark Wanda Maryevna,S.H.I.E.L.D.,Journalist,25/09/2019
Maximoff Peter Sidorovna,S.H.I.E.L.D.,Model,01/08/2019
Jones Kate Sidorovna,Central City Police Department,Soldier,16/07/2022
Cho Carol Svetlanaevna,Queen Industries,Private Investigator,13/08/2019
Stark Barry Timofeyevna,Alias Investigations,Archer,26/01/2023
Reilly Peggy Borisovna,League of Assassins,CEO,17/07/2017
Cho Peter Vasilievna,Palmer Technologies,Scientist,05/09/2022
Jones Steve Nikolaevna,SSR,Spy,28/10/2017
Parker Steve Elenaevna,Wayne Enterprises,Private Investigator,28/04/2017
Rogers David Romanovna,Army,IT Specialist,19/02/2018
Danvers Walter Vladislavovna,Central City Police Department,Photographer,31/01/2017
Romanoff Wade Yurievna,Stark Industries,Private Investigator,21/02/2020
Osborn Carol Alexandrovna,Alias Investigations,Air Force Pilot,11/10/2018
Romanoff Clark Veniaminovna,NASA,Private Investigator,11/02/2017
Cain Susan Mikhailovna,Army,Archer,14/10/2019
Wilson Barry Yakovlevna,Gamma Research,CEO,07/10/2020
White Norman Ivanovna,Stark Industries,Agent,17/06/2021
Palpatine Kate Nataliaevna,Gamma Research,Reporter,05/09/2022
Zor-El Grace Irinaevna,Gamma Research,Scientist,24/08/2016
Wilson Matt Elenaevna,Queen Industries,Agent,01/07/2023
Todd Dorothy Irinaevna,Alias Investigations,IT Specialist,31/12/2017
Carter Susan Olgaevna,Daily Planet,Model,15/07/2019
Smoak Natasha Artemovna,Alias Investigations,Reporter,20/12/2016
Maximoff Tony Yurievna,Alias Investigations,Agent,28/04/2018
Gale Oliver Ivanovna,Palmer Technologies,Model,09/09/2018
Queen Oliver Vladimirovna,NASA,Reporter,07/06/2023
White Susan Tatianaevna,CatCo Worldwide Media,Soldier,19/12/2017
Reilly Tony Olegovna,S.H.I.E.L.D.,Soldier,30/04/2024
White Jessica Vasilievna,League of Assassins,Air Force Pilot,22/05/2017
Danvers Peggy Ivanovna,Palmer Technologies,IT Specialist,28/01/2022
Jones Kara Nikolayevna,Wayne Enterprises,Archer,27/02/2018
Queen Kara Stanislavovna,SSR,Reporter,25/01/2021
Maximoff Carol Irinaevna,Alias Investigations,Reporter,09/02/2024
Wayne Lois Dariaevna,Rand Enterprises,Air Force Pilot,06/07/2022
Cho Rey Borisovna,Central City Police Department,Air Force Pilot,01/10/2019
Cho Peter Stanislavovna,Wayne Enterprises,Archer,13/11/2020
White Norman Mikhailovna,Wayne Enterprises,Journalist,10/07/2017
Romanoff Rey Stanislavovna,League of Assassins,Model,20/10/2019
Osborn Jason Igorevna,Wayne Enterprises,Scientist,25/08/2019
Bishop Oliver Igorevna,Gamma Research,Spy,13/10/2017
Cho Oliver Vladimirovna,Stark Industries,Spy,17/05/2023
Jones Steve Sidorovna,Oscorp Industries,Model,26/10/2021
Smoak Ben Tatianaevna,Daily Planet,Reporter,30/03/2022
Romanoff Dorothy Yurievna,Gamma Research,Journalist,04/04/2019
Storm Grace Vsevolodovna,Alias Investigations,IT Specialist,06/04/2019
Osborn Matt Katerinaevna,Central City Police Department,Scientist,28/08/2021
White Daniel Tatianaevna,League of Assassins,Lawyer,10/08/2021
Rand Norman Sergeevna,S.H.I.E.L.D.,Archer,17/11/2021
White Kara Olegovna,Wayne Enterprises,Model,04/01/2017
Rogers Walter Viktorovna,S.H.I.E.L.D.,Soldier,30/11/2018
Lane Wade Nikolayevna,CatCo Worldwide Media,Scientist,24/01/2017
Danvers Clark Gennadievna,Army,Air Force Pilot,15/05/2024
Bishop Barry Yurievna,SSR,Lawyer,12/07/2020
Storm Grace Romanovna,Wayne Enterprises,Soldier,20/03/2022
Carter Tony Sergeevna,Rand Enterprises,Model,07/07/2018
Rand Matt Veniaminovna,SSR,Photographer,18/04/2021
Watson Steve Olegovna,Stark Industries,Model,17/05/2023
Murdock Walter Sergeevna,League of Assassins,Lawyer,02/04/2017
White Dorothy Ivanovna,Daily Planet,Reporter,08/04/2019
Wayne Walter Veniaminovna,SSR,Archer,10/02/2023
Zor-El Susan Ivanovna,League of Assassins,Archer,18/01/2023
Reilly Lois Timofeyevna,Army,Archer,04/09/2016
Murdock David Veniaminovna,SSR,Agent,20/04/2020
Rogers Peter Annaevna,Rand Enterprises,Photographer,01/06/2019
Zor-El Mary Ivanovna,Wayne Enterprises,Air Force Pilot,11/07/2019
Todd Norman Vsevolodovna,CatCo Worldwide Media,IT Specialist,20/06/2020
Smoak Daniel Olgaevna,Palmer Technologies,Scientist,05/11/2017
Carter Norman Dmitrievna,Queen Industries,Lawyer,07/07/2017
Cain Mary Irinaevna,Central City Police Department,Soldier,01/07/2021
Smoak Daniel Petrovna,League of Assassins,CEO,14/09/2016
Cho Natasha Nataliaevna,NASA,Archer,18/10/2020
Palpatine Peggy Igorevna,Rand Enterprises,Scientist,14/02/2017
Kent Jessica Katerinaevna,CatCo Worldwide Media,Agent,19/09/2017
Murdock Daniel Sidorovna,CatCo Worldwide Media,Agent,13/10/2017
Jones Carol Dariaevna,Stark Industries,Lawyer,07/12/2023
Parker Susan Vasilievna,Gamma Research,Spy,23/07/2022
Queen Susan Timofeyevna,CatCo Worldwide Media,Model,25/02/2018
Todd Felicity Gennadievna,Palmer Technologies,Photographer,25/05/2022
